sigun_nm,faclt_no,play_si_desc,instl_ymd,instl_plc,publ_prvate_div_nm,inoutdr_div_nm,refine_zipno,refine_road_nm_addr,refine_lotno_addr,refine_wgs84_lat,refine_wgs84_logt
평택시,590805,신장근린공원 물놀이터,20231110,도시공원,공공,실외,,,경기도 평택시 신장동,,
평택시,537627,칠성아파트 보육동 앞 놀이터(공군오산기지어린이집),20130107,어린이집,민간,실외,17759,경기도 평택시 신장로 55,경기도 평택시 신장동 229-17번지,37.0813744309,127.0471800221
평택시,533824,목천소공원,19980303,도시공원,공공,실외,17752,,경기도 평택시 신장동 327-15,37.0835102071,127.0541944205
평택시,39776,신장근린공원 놀이터,20100817,도시공원,공공,실외,17752,,경기도 평택시 신장동 338,37.0839717393,127.0521497645
평택시,27339,키즈키즈어린이집 실외놀이터,20100423,어린이집,민간,실외,17750,경기도 평택시 남산로 67-6,경기도 평택시 신장동 610-2번지,37.0870112964,127.0490062043
평택시,570991,서희스타힐스아파트 어린이놀이터2(108동앞),20190930,주택단지,민간,실외,17752,경기도 평택시 목천로 65-15,경기도 평택시 신장동 694번지 송탄역 서희스타힐스,37.0846628392,127.0549045843
평택시,570992,서희스타힐스아파트 어린이놀이터3(105동앞),20190930,주택단지,민간,실외,17752,경기도 평택시 목천로 65-15,경기도 평택시 신장동 694번지 송탄역 서희스타힐스,37.0846628392,127.0549045843
평택시,570990,서희스타힐스아파트 어린이놀이터1(102동앞),20190930,주택단지,민간,실외,17752,경기도 평택시 목천로 65-15,경기도 평택시 신장동 694번지 송탄역 서희스타힐스,37.0846628392,127.0549045843
평택시,19760,안중우림아파트 관리소 옆 어린이놀이터,19990610,주택단지,민간,실외,17928,,경기도 평택시 안중읍 금곡리 337-3번지 안중우림아파트,36.9933418363,126.9521275
평택시,524120,안중우림아파트 104동뒤 어린이놀이터,19990610,주택단지,민간,실외,17928,,경기도 평택시 안중읍 금곡리 337-3번지 안중우림아파트,36.9933418363,126.9521275
평택시,527592,자연숲어린이집 우주선 놀이터,20111019,어린이집,민간,실외,17928,경기도 평택시 안중읍 대반1길 21-21,경기도 평택시 안중읍 금곡리 339번지,36.9934726342,126.9511713425
평택시,1000600,자연숲어린이집 실내놀이터,20231018,어린이집,민간,실내,17928,경기도 평택시 안중읍 대반1길 21-21,경기도 평택시 안중읍 금곡리 339번지,36.9934726342,126.9511713425
평택시,32872,밀알어린이집 놀이터,20090421,어린이집,민간,실외,17928,경기도 평택시 안중읍 대반길 40-27,경기도 평택시 안중읍 대반리 251-1번지,36.9923677258,126.9461785013
평택시,26169,가온어린이집 놀이터,20081008,어린이집,민간,실외,17928,경기도 평택시 안중읍 대반길 160,경기도 평택시 안중읍 대반리 353-5번지,36.9808456004,126.9496665354
평택시,38912,경기엘림어린이집 놀이터,20100809,어린이집,민간,실외,17928,경기도 평택시 안중읍 강변로 150-7,경기도 평택시 안중읍 대반리 371-3번지,36.9802399242,126.945423718
평택시,527984,신창아파트 놀이터,20111216,주택단지,민간,실외,17942,,경기도 평택시 안중읍 송담리 170-3번지 신창아파트,36.9808076621,126.9377229342
평택시,562960,팡팡플러스키즈카페,20180201,놀이제공영업소,민간,실내,17942,경기도 평택시 안중읍 송담1로 98,경기도 평택시 안중읍 송담리 646번지,36.978432598,126.9311450824
평택시,563490,평택송담지엔하임1차 109동 앞 놀이시설2,20180307,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 85,경기도 평택시 안중읍 송담리 850번지 송담지엔하임1차 *미고시,36.9782425563,126.9291128495
평택시,563489,평택송담지엔하임1차 102동 앞 놀이시설1,20180307,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 85,경기도 평택시 안중읍 송담리 850번지 송담지엔하임1차 *미고시,36.9782425563,126.9291128495
평택시,563491,평택송담지엔하임1차 102동 뒤 놀이시설3,20180307,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 85,경기도 평택시 안중읍 송담리 850번지 송담지엔하임1차 *미고시,36.9782425563,126.9291128495
평택시,556866,평택송담힐스테이트 내 어린이놀이터2,20160730,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 65,경기도 평택시 안중읍 송담리 851번지 힐스테이트 송담,36.9768403552,126.9280784307
평택시,556865,평택송담힐스테이트 내 어린이놀이터 1,20160730,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 65,경기도 평택시 안중읍 송담리 851번지 힐스테이트 송담,36.9768403552,126.9280784307
평택시,563492,평택송담지엔하임2차 202동 앞 놀이시설1,20180307,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 55,경기도 평택시 안중읍 송담리 852번지 송담지엔하임2차 *미고시,36.9753083513,126.9281685416
평택시,563494,평택송담지엔하임2차 201동 앞 유아놀이터,20180307,주택단지,민간,실외,17941,경기도 평택시 안중읍 송담1로 55,경기도 평택시 안중읍 송담리 852번지 송담지엔하임2차 *미고시,36.9753083513,126.9281685416
평택시,558670,송담근린공원,20160705,도시공원,공공,실외,17941,,경기도 평택시 안중읍 송담리 861,36.980910313,126.9311859609
평택시,558674,송담6길어린이공원,20160705,도시공원,공공,실외,17941,,경기도 평택시 안중읍 송담리 862,36.9812796715,126.9292135962
평택시,558673,송담5길어린이공원,20160705,도시공원,공공,실외,17941,,경기도 평택시 안중읍 송담리 868,36.9785030561,126.9271295582
평택시,558669,인광근린공원,20160705,도시공원,공공,실외,17941,경기도 평택시 안중읍 송담2로 6,경기도 평택시 안중읍 송담리 869,36.9760675532,126.9267135074
평택시,28477,시립안중어린이집 놀이터,20100413,어린이집,공공,실외,17934,경기도 평택시 안중읍 안현로서1길 59,경기도 평택시 안중읍 안중리 243-1번지,36.9921269311,126.9295934492
평택시,558671,안송근린공원,20160705,도시공원,공공,실외,17941,경기도 평택시 안중읍 송담8길 48-3,경기도 평택시 안중읍 안중리 499번지,36.9846534641,126.9332337149
평택시,558672,송담4로어린이공원,20160705,도시공원,공공,실외,,,경기도 평택시 안중읍 안중리 500,36.9836727323,126.9351396379
평택시,558676,송담9길어린이공원,20160705,도시공원,공공,실외,,,경기도 평택시 안중읍 안중리 501,36.9818162354,126.9346369127
평택시,558675,송담8길어린이공원,20160705,도시공원,공공,실외,,,경기도 평택시 안중읍 안중리 502번지,36.9828782241,126.9319780626
평택시,532113,동화어린이집 놀이터,20110301,어린이집,민간,실내,17816,경기도 평택시 안중읍 덕우로 84-4,경기도 평택시 안중읍 학현리 22-47번지,36.9972914071,126.9294424918
평택시,524794,동화어린이집 놀이터1,20110222,어린이집,민간,실외,17816,경기도 평택시 안중읍 덕우로 84-4,경기도 평택시 안중읍 학현리 22-47번지,36.9972914071,126.9294424918
평택시,524795,동화어린이집 놀이터2,20110222,어린이집,민간,실외,17816,경기도 평택시 안중읍 덕우로 84-4,경기도 평택시 안중읍 학현리 22-47번지,36.9972914071,126.9294424918
평택시,532115,동화어린이집 2층 놀이터,20110301,어린이집,민간,실내,17816,경기도 평택시 안중읍 덕우로 84-4,경기도 평택시 안중읍 학현리 22-47번지,36.9972914071,126.9294424918
평택시,1000351,학현지구 어린이공원 내 어린이놀이시설,20231110,도시공원,공공,실외,17816,경기도 평택시 안중읍 안중북로 18-10,경기도 평택시 안중읍 학현리 442번지,36.9933643885,126.926370184
평택시,29869,안중이솝어린이집 놀이터,20081111,어린이집,민간,실외,17816,경기도 평택시 안중읍 안중북로 16,경기도 평택시 안중읍 학현리 448-7번지,36.9921767676,126.9268398478
평택시,583244,평택서부아이사랑 실내놀이터,20220630,어린이집,공공,실내,17816,경기도 평택시 안중읍 서동대로 1557,경기도 평택시 안중읍 학현리 501-2번지,36.989711369,126.9221948654
평택시,590116,안중지엔하임스테이 어린이놀이터 2 (109동 앞),20230927,주택단지,민간,실외,17816,,경기도 평택시 안중읍 학현리 580번지 안중지엔하임스테이,36.9939237443,126.9264671242
평택시,1000083,안중지엔하임스테이 아파트 내 실내놀이시설,20231106,주택단지,민간,실내,17816,,경기도 평택시 안중읍 학현리 580번지 안중지엔하임스테이,36.9939237443,126.9264671242
평택시,590115,안중지엔하임스테이 어린이놀이터 1 (108동 앞),20230927,주택단지,민간,실외,17816,,경기도 평택시 안중읍 학현리 580번지 안중지엔하임스테이,36.9939237443,126.9264671242
평택시,590117,안중지엔하임스테이 어린이놀이터 3 (107동 앞),20230927,주택단지,민간,실외,17816,,경기도 평택시 안중읍 학현리 580번지 안중지엔하임스테이,36.9939237443,126.9264671242
평택시,566220,다루면옥,20181011,식품접객업소,민간,실내,17930,경기도 평택시 안중읍 안현로 277,경기도 평택시 안중읍 현화리 172-8번지,36.9760325473,126.9232083583
평택시,31849,평택동환아파트 2동 어린이놀이터,19920611,주택단지,민간,실외,17932,,경기도 평택시 안중읍 현화리 305-2번지 동환아파트,36.9866610292,126.9214763046
평택시,25863,평택동환아파트 1동 어린이놀이터,19920611,주택단지,민간,실외,17932,,경기도 평택시 안중읍 현화리 305-2번지 동환아파트,36.9866610292,126.9214763046
평택시,529221,우주어린이집 놀이터,20100809,어린이집,민간,실외,18036,경기도 평택시 안중읍 행궁길 79-6,경기도 평택시 안중읍 현화리 488-15번지,36.9795336444,126.9147213712
평택시,1001983,한마음정육식당안중점,20240523,식품접객업소,민간,실내,18036,경기도 평택시 안중읍 안현로서9길 173,경기도 평택시 안중읍 현화리 547번지,36.9872274991,126.9156625185
평택시,538216,꽃마리어린이집,20130217,어린이집,민간,실외,18036,경기도 평택시 안중읍 한촌길 112,경기도 평택시 안중읍 현화리 562-2번지,36.986430978,126.9131740375
평택시,540426,학현근린공원,20130618,도시공원,공공,실외,17816,경기도 평택시 안중읍 서동대로 1501,경기도 평택시 안중읍 현화리 637-12,36.9897605804,126.9175085349
평택시,1005209,e편한세상 평택라씨엘로아파트 106동 앞 어린이놀이터,20250602,주택단지,민간,실외,,,경기도 평택시 안중읍 현화리 739-12,36.988093425,126.9029689681
평택시,1004720,e편한세상평택하이센트아파트 유아놀이터(어린이집),20250402,주택단지,민간,실외,,,경기도 평택시 안중읍 현화리 757,36.9873053737,126.9071974383
평택시,1004719,E편한세상 평택 하이센트 104동 앞 어린이놀이터2,20250402,주택단지,민간,실외,17941,경기도 평택시 안중읍 강변로 12,경기도 평택시 안중읍 현화리 757,36.9836672616,126.9305892354
평택시,1004722,e편한세상평택하이센트아파트 어린이놀이터1(101동),20250402,주택단지,민간,실외,,,경기도 평택시 안중읍 현화리 757,36.9873053737,126.9071974383
평택시,1004721,e편한세상평택하이센트아파트 어린이놀이터3(108동),20250402,주택단지,민간,실외,,,경기도 평택시 안중읍 현화리 757,36.9873053737,126.9071974383
평택시,527490,이화마을 건영캐스빌아파트 106동놀이터,20050401,주택단지,민간,실외,17931,,경기도 평택시 안중읍 현화리 820-1번지 이화마을건영캐스빌,36.9868450924,126.9167217101
평택시,527494,이화마을 건영캐스빌아파트108동놀이터,20050401,주택단지,민간,실외,17931,,경기도 평택시 안중읍 현화리 820-1번지 이화마을건영캐스빌,36.9868450924,126.9167217101
평택시,27820,안중현화 우림필유154아파트 어린이놀이터(102동),20100226,주택단지,민간,실외,17931,경기도 평택시 안중읍 안현로서9길 164-17,경기도 평택시 안중읍 현화리 820-2번지 안중우림필유골드154 (구 551-1블럭),36.9868497262,126.9176655727
평택시,27801,도화동어린이공원,20100225,도시공원,공공,실외,17931,,경기도 평택시 안중읍 현화리 820-5,36.9869324514,126.9189720934
평택시,19764,현대홈타운3차아파트 102동 놀이터,20110914,주택단지,민간,실외,17931,,경기도 평택시 안중읍 현화리 821-1번지 현대3차아파트,36.9873425306,126.9207407416
평택시,530106,현대홈타운3차아파트 103동 놀이터,20110914,주택단지,민간,실외,17931,,경기도 평택시 안중읍 현화리 821-1번지 현대홈타운3차,36.9873425306,126.9207407416
평택시,524122,화현마을우림필유아파트106동 놀이시설(햇님놀이터),20050510,주택단지,민간,실외,17937,,경기도 평택시 안중읍 현화리 822-1번지 화현마을우림필유,36.986151757,126.9187159134
평택시,524121,화현마을우림필유아파트105동 놀이시설(뱃놀이터),20050415,주택단지,민간,실외,17937,,경기도 평택시 안중읍 현화리 822-1번지 화현마을우림필유,36.986151757,126.9187159134
평택시,565198,안중근린공원,20180816,도시공원,공공,실외,17937,경기도 평택시 안중읍 현화중앙길 75,경기도 평택시 안중읍 현화리 823-2,36.9852325445,126.9206106635
평택시,19763,현화현대홈타운2차아파트,20031024,주택단지,민간,실외,17938,,경기도 평택시 안중읍 현화리 824-1번지 현대아파트,36.983961887,126.9170021604
평택시,34563,서당제어린이공원,20090603,도시공원,공공,실외,17938,,경기도 평택시 안중읍 현화리 824-4,36.9830068155,126.9188872522
평택시,19761,현화마을현대홈타운1차아파트 1단지,20020321,주택단지,민간,실외,17938,,경기도 평택시 안중읍 현화리 824-5번지 현대아파트,36.9839752018,126.9178785025
평택시,19762,현화마을현대홈타운1차아파트 2단지,20020321,주택단지,민간,실외,17938,,경기도 평택시 안중읍 현화리 824-6번지 현대아파트,36.9833669849,126.9188494643
평택시,19770,현화성원아파트 어린이놀이터,20021210,주택단지,민간,실외,17938,,경기도 평택시 안중읍 현화리 825-1번지 성원아파트,36.9835699093,126.9197917783
평택시,27153,동신1차(행복마을)아파트 104동 앞 놀이터,20030929,주택단지,민간,실외,17938,,경기도 평택시 안중읍 현화리 826-2번지 동신행복마을아파트,36.9818220151,126.918130866
평택시,36035,늘푸른아파트 101동 놀이터,19991029,주택단지,민간,실외,17944,,경기도 평택시 안중읍 현화리 828-1번지 늘푸른마을,36.9812399384,126.9170791093
평택시,36036,늘푸른아파트 103동 놀이터,19991029,주택단지,민간,실외,17944,,경기도 평택시 안중읍 현화리 828-1번지 늘푸른마을,36.9812399384,126.9170791093
평택시,24810,현화근린공원,20080725,도시공원,공공,실외,17944,경기도 평택시 안중읍 안현로서8길 48,경기도 평택시 안중읍 현화리 829번지,36.9805260332,126.9203991611
평택시,559143,이바돔 감자탕(안중점),20170218,식품접객업소,민간,실내,17944,경기도 평택시 안중읍 안현로서8길 57,경기도 평택시 안중읍 현화리 831번지,36.9789601868,126.9190964584
평택시,1000947,더본감자탕(안중점),20240127,식품접객업소,민간,실내,17943,경기도 평택시 안중읍 안현로서9길 26,경기도 평택시 안중읍 현화리 834-9번지,36.9781813215,126.9220461082
평택시,566139,79네 수육국밥 철판보쌈,20181027,식품접객업소,민간,실내,17943,경기도 평택시 안중읍 안현로서9길 14-11,경기도 평택시 안중읍 현화리 837-12번지,36.9784764345,126.9234146258
평택시,19769,동신3차아름마을아파트 어린이놀이터2,20050512,주택단지,민간,실외,17943,,경기도 평택시 안중읍 현화리 839-1번지 동신3차아름마을,36.9788011856,126.9253222446
평택시,19768,동신3차아름마을아파트 어린이놀이터1,20050512,주택단지,민간,실외,17943,,경기도 평택시 안중읍 현화리 839-1번지 동신3차아름마을,36.9788011856,126.9253222446
평택시,524157,동신2차(사랑마을)아파트 204동뒤놀이터 2,20030930,주택단지,민간,실외,17943,,경기도 평택시 안중읍 현화리 840-1번지 동신사랑마을아파트,36.9804377743,126.9263548791
평택시,34152,동신2차(사랑마을)아파트 놀이터,20030930,주택단지,민간,실외,17943,,경기도 평택시 안중읍 현화리 840-1번지 동신사랑마을아파트,36.9804377743,126.9263548791
평택시,30927,방죽골어린이공원,20090603,도시공원,공공,실외,17943,,"경기도 평택시 안중읍 현화리 840-2, 840-3",36.9814455318,126.9241113316
평택시,530107,서광프리메라아파트 놀이터2(103동 옆),20051207,주택단지,민간,실외,17943,,경기도 평택시 안중읍 현화리 841번지 서광미소마을,36.9799377935,126.9217743986
평택시,530108,서광프리메라아파트 제1놀이터,20051207,주택단지,민간,실외,17943,,경기도 평택시 안중읍 현화리 841번지 서광미소마을,36.9799377935,126.9217743986
평택시,19788,안중주공2단지205동204동사이 어린이놀이터2,20041005,주택단지,공공,실외,17939,,경기도 평택시 안중읍 현화리 842번지 주공아파트,36.9825245398,126.923552623
평택시,19787,안중주공2단지 206동옆어린이놀이터1,20041005,주택단지,공공,실외,17939,,경기도 평택시 안중읍 현화리 842번지 주공아파트,36.9825245398,126.923552623
평택시,19786,안중주공2단201동앞 유아놀이터,20041005,주택단지,공공,실외,17939,,경기도 평택시 안중읍 현화리 842번지 주공아파트,36.9825245398,126.923552623
평택시,19785,안중주공1단지107동앞 유아놀이터,20041027,주택단지,공공,실외,17939,,경기도 평택시 안중읍 현화리 843-1번지 주공아파트,36.9830012937,126.92149278
평택시,19783,안중주공1단지101동앞 어린이놀이터1,20041027,주택단지,공공,실외,17939,,경기도 평택시 안중읍 현화리 843-1번지 주공아파트,36.9830012937,126.92149278
평택시,19784,안중주공1단지107동앞유아놀이터앞 어린이놀이터2,20041027,주택단지,공공,실외,17939,,경기도 평택시 안중읍 현화리 843-1번지 주공아파트,36.9830012937,126.92149278
평택시,34564,장터골어린이공원,20090603,도시공원,공공,실외,17939,,경기도 평택시 안중읍 현화리 843-3,36.9830997037,126.9233333782
평택시,34566,긴둥골어린이공원,20090603,도시공원,공공,실외,17940,경기도 평택시 안중읍 안중로18번길 18,경기도 평택시 안중읍 현화리 859번지,36.9831260643,126.9267729135
평택시,523887,삼익참드림아파트 103동 앞 놀이터,20041101,주택단지,민간,실외,17940,,경기도 평택시 안중읍 현화리 918번지 해동마을삼익참드림아파트,36.9822596347,126.9265546895
평택시,1005155,e편한세상평택라씨엘로아파트 유아놀이터(104동),20250526,주택단지,민간,실외,18036,,경기도 평택시 안중읍 현화리 산 367-2,36.9874096457,126.9031952138
평택시,1005156,e편한세상평택라씨엘로아파트 어린이놀이터2(102동),20250526,주택단지,민간,실외,18036,,경기도 평택시 안중읍 현화리 산 367-2,36.9874096457,126.9031952138
평택시,500484,길음3리 소공원,20110615,도시공원,공공,실외,17925,,경기도 평택시 오성면 길음리 293-5,36.9848471678,126.9693264651
평택시,541120,오성어린이집 실외놀이터,20130801,어린이집,공공,실외,17819,경기도 평택시 오성면 숙성1길 4-6,경기도 평택시 오성면 숙성리 35-1번지,37.0093575949,126.985778192
평택시,537833,그린빌아파트,20121015,주택단지,민간,실외,17819,,경기도 평택시 오성면 숙성리 977-1번지 그린빌아파트,37.0096431694,126.9851130922
평택시,553151,다우리어린이집 놀이터,20150923,어린이집,민간,실외,17868,경기도 평택시 구룡길 61-14,경기도 평택시 용이동 15번지,37.0001255413,127.1395323789
평택시,558975,사랑방 어린이공원,20161101,도시공원,공공,실외,,,경기도 평택시 용이동 264-1대 외 일대,,
평택시,503956,용이(용이3호)근린공원,20110228,도시공원,공공,실외,17868,경기도 평택시 현신3길 13,경기도 평택시 용이동 441-1번지,36.996311585,127.1362912537
평택시,503958,용이2호어린이공원 놀이터,20110228,도시공원,공공,실외,17868,,경기도 평택시 용이동 447-1,36.9983531504,127.1393797692
평택시,503962,용이4호어린이공원 놀이터,20110228,도시공원,공공,실외,17868,,경기도 평택시 용이동 453-4,36.9955104283,127.136523271
평택시,503961,용이3호어린이공원 놀이터,20110228,도시공원,공공,실외,17868,,경기도 평택시 용이동 459-1,36.9965159128,127.1400264667
평택시,2220,용이2차푸르지오아파트 207동후면 유아놀이터,20100630,주택단지,민간,실외,17867,,경기도 평택시 용이동 470-1번지 평택용이2차푸르지오,36.9971794284,127.1430414593
평택시,2221,용이2차푸르지오아파트 212동전면 놀이터,20100630,주택단지,민간,실외,17867,,경기도 평택시 용이동 470-1번지 평택용이푸르지오2차아파트,36.9971794284,127.1430414593
평택시,2219,용이2차푸르지오아파트 207동앞 놀이터,20100630,주택단지,민간,실외,17867,,경기도 평택시 용이동 470-1번지 평택용이푸르지오2차아파트,36.9971794284,127.1430414593
평택시,30043,관리동 옆 유아놀이터(용이 푸르지오1차),20081222,주택단지,민간,실외,17867,경기도 평택시 현신3길 75,경기도 평택시 용이동 471-1번지 평택 용이 푸르지오,36.9994479071,127.1419968825
평택시,23074,용이푸르지오아파트 어린이놀이터2(108동 앞),20081222,주택단지,민간,실외,17867,경기도 평택시 현신3길 75,경기도 평택시 용이동 471-1번지 평택 용이 푸르지오,36.9994479071,127.1419968825
평택시,470,평택용이푸르지오아파트 105동앞 놀이터,20090121,주택단지,민간,실외,17867,,경기도 평택시 용이동 471-1번지 평택용이푸르지오아파트,36.9994479071,127.1419968825
평택시,503963,이화(용이2호)근린공원,20110228,도시공원,공공,실외,17866,경기도 평택시 이화로 28,경기도 평택시 용이동 483,36.999853883,127.1451081532
평택시,503964,용이1호어린이공원 놀이터,20110228,도시공원,공공,실외,17866,,경기도 평택시 용이동 485-1,37.0000104382,127.1482538051
평택시,2701,용이반도유보라아파트 숲속놀이터,20101025,주택단지,민간,실외,17866,,경기도 평택시 용이동 492-1번지 용이반도유보라아파트,36.9983733294,127.1473964856
평택시,2700,용이반도유보라아파트 관리소옆 유아놀이터,20101025,주택단지,민간,실외,17866,,경기도 평택시 용이동 492-1번지 용이반도유보라아파트,36.9983733294,127.1473964856
평택시,2702,용이반도유보라아파트 모자이크놀이터,20101025,주택단지,민간,실외,17866,,경기도 평택시 용이동 492-1번지 용이반도유보라아파트,36.9983733294,127.1473964856
평택시,503966,현신(용이1호)근린공원,20110228,도시공원,공공,실외,17866,경기도 평택시 현신6길 56,경기도 평택시 용이동 494-1,36.9984477846,127.1512397739
평택시,550689,평택현촌이편한세상아파트105동앞어린이놀이터1,20150303,주택단지,민간,실외,17869,,경기도 평택시 용이동 580번지 e편한세상평택,37.0006492687,127.1281335514
평택시,550688,평택현촌이편한세상아파트103동앞어린이놀이터2,20150303,주택단지,민간,실외,17869,,경기도 평택시 용이동 580번지 e편한세상평택,37.0006492687,127.1281335514
평택시,550686,평택현촌이편한세상아파트103동앞유아놀이터,20150303,주택단지,민간,실외,17869,,경기도 평택시 용이동 580번지 e편한세상평택,37.0006492687,127.1281335514
평택시,553227,평택용이 금호어울림1단지107동112동사이 어린이놀이터2,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 581번지 평택용이금호어울림1단지,37.0031296507,127.1314820436
평택시,553226,평택용이 금호어울림1단지103동104동사이 어린이놀이터1,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 581번지 평택용이금호어울림1단지,37.0031296507,127.1314820436
평택시,553230,평택용이 금호어울림1단지109동앞 유아놀이터,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 581번지 평택용이금호어울림1단지,37.0031296507,127.1314820436
평택시,553228,평택용이 금호어울림1단지115동116동사이 어린이놀이터3,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 581번지 평택용이금호어울림1단지,37.0031296507,127.1314820436
평택시,548708,어울림어린이공원(현촌지구 2호어린이공원),20140501,도시공원,공공,실외,17869,경기도 평택시 현촌3길 35,경기도 평택시 용이동 588-1번지,37.0020083708,127.1332632504
평택시,548706,바다어린이공원(현촌지구 1호어린이놀이터),20140501,도시공원,공공,실외,17869,경기도 평택시 현촌3길 35,경기도 평택시 용이동 588-1번지,37.0020083708,127.1332632504
평택시,1004591,한마음정육식당 평택용이점,20250303,식품접객업소,민간,실내,17869,경기도 평택시 현촌4길 2-30,경기도 평택시 용이동 596-2번지 1층,37.0002068756,127.1337102215
평택시,548705,현촌근린공원,20140519,도시공원,공공,실외,17869,경기도 평택시 현촌5길 5-8,경기도 평택시 용이동 599-1번지,36.9980860628,127.1329224515
평택시,553222,평택용이 금호어울림2단지202동203동사이 어린이놀이터1,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 601번지 평택용이금호어울림2단지,36.9990559291,127.1288381146
평택시,553225,평택용이 금호어울림2단지202동206동사이 유아놀이터,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 601번지 평택용이금호어울림2단지,36.9990559291,127.1288381146
평택시,553223,평택용이 금호어울림2단지204동209동사이 어린이놀이터2,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 601번지 평택용이금호어울림2단지,36.9990559291,127.1288381146
평택시,553224,평택용이 금호어울림2단지207동208동사이 어린이놀이터3,20150907,주택단지,민간,실외,17869,,경기도 평택시 용이동 601번지 평택용이금호어울림2단지,36.9990559291,127.1288381146
평택시,562872,평택 비전 아이파크 107동 앞 어린이놀이터 2,20171227,주택단지,민간,실외,18033,,경기도 평택시 용이동 639번지 비전아이파크평택,36.998838472,127.1256136532
평택시,562871,평택 비전 아이파크 101동 앞 어린이놀이터 1,20171227,주택단지,민간,실외,18033,,경기도 평택시 용이동 639번지 비전아이파크평택,36.998838472,127.1256136532
평택시,582571,"평택용죽비전센터포레 106동 앞 어린이놀이터1, 유아놀이터",20220504,주택단지,민간,실외,18033,경기도 평택시 용죽1로 83,경기도 평택시 용이동 641번지 e편한세상 비전 센터포레,36.9992672699,127.1272411773
평택시,582572,평택용죽비전센터포레 105동 앞 어린이놀이터2,20220504,주택단지,민간,실외,18033,경기도 평택시 용죽1로 83,경기도 평택시 용이동 641번지 e편한세상 비전 센터포레,36.9992672699,127.1272411773
평택시,566738,평택비전레이크푸르지오 2003동 앞 어린이집 어린이놀이터1,20181203,주택단지,민간,실외,17870,,경기도 평택시 용이동 642번지 평택비전레이크푸르지오,36.9974279178,127.1185964868
평택시,566741,평택비전레이크푸르지오 2003동 앞 유아놀이터,20181203,주택단지,민간,실외,17870,,경기도 평택시 용이동 642번지 평택비전레이크푸르지오,36.9974279178,127.1185964868
평택시,566740,평택비전레이크푸르지오 2001동앞 어린이놀이터3,20181203,주택단지,민간,실외,17870,,경기도 평택시 용이동 642번지 평택비전레이크푸르지오,36.9974279178,127.1185964868
평택시,566739,평택비전레이크푸르지오 2006동~2007동 앞 어린이놀이터2,20181203,주택단지,민간,실외,17870,,경기도 평택시 용이동 642번지 평택비전레이크푸르지오,36.9974279178,127.1185964868
평택시,566730,평택 비전지웰 푸르지오 실외놀이시설(1101동 앞),20181120,주택단지,민간,실외,17870,경기도 평택시 용죽1로 33,경기도 평택시 용이동 644번지 비전 지웰 푸르지오,36.997900539,127.1226287836
평택시,566731,평택 비전지웰 푸르지오 실외놀이시설2(1105동 앞),20181120,주택단지,민간,실외,17870,경기도 평택시 용죽1로 33,경기도 평택시 용이동 644번지 비전 지웰 푸르지오,36.997900539,127.1226287836
평택시,558977,죽백 근린공원,20161101,도시공원,공공,실외,17870,,경기도 평택시 용이동 647-1,36.9982143067,127.1210218458
평택시,563718,평택 비전 2차 푸르지오 아파트 202동뒤 유아놀이터,20180320,주택단지,민간,실외,17870,,경기도 평택시 용이동 650번지 평택비전센트럴푸르지오,36.9938770043,127.1216484817
평택시,563717,평택 비전 2차 푸르지오 아파트 204동앞 어린이놀이터 2,20180320,주택단지,민간,실외,17870,,경기도 평택시 용이동 650번지 평택비전센트럴푸르지오,36.9938770043,127.1216484817
평택시,563716,평택 비전 2차 푸르지오 아파트 206동옆 어린이놀이터 1,20180320,주택단지,민간,실외,17870,,경기도 평택시 용이동 650번지 평택비전센트럴푸르지오,36.9938770043,127.1216484817
평택시,564833,평택비전에듀포레푸르지오304동 앞 어린이놀이터2,20180702,주택단지,민간,실외,17870,,경기도 평택시 용이동 652번지 평택비전에듀포레푸르지오,36.9923804609,127.121599706
평택시,564836,평택비전에듀포레푸르지오311동 앞 어린이놀이터4,20180702,주택단지,민간,실외,17870,,경기도 평택시 용이동 652번지 평택비전에듀포레푸르지오,36.9923804609,127.121599706
평택시,564832,평택비전에듀포레푸르지오303동 앞 어린이놀이터1,20180702,주택단지,민간,실외,17870,,경기도 평택시 용이동 652번지 평택비전에듀포레푸르지오,36.9923804609,127.121599706
평택시,564837,평택비전에듀포레푸르지오309동 앞 보조놀이터1,20180702,주택단지,민간,실외,17870,,경기도 평택시 용이동 652번지 평택비전에듀포레푸르지오,36.9923804609,127.121599706
평택시,564838,평택비전에듀포레푸르지오307동 앞 유아놀이터,20180702,주택단지,민간,실외,17870,,경기도 평택시 용이동 652번지 평택비전에듀포레푸르지오,36.9923804609,127.121599706
