sigun_nm,bizplc_nm,licensg_ymd,bsn_state_nm,clsbiz_ymd,multi_utlz_bizest_yn,swrm_yn,bathrm_cnt,sanittn_indutype_nm,sanittn_bizcond_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
부천시,벽계수스파 부천옥길점,20200409,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 소사구 옥길로 116, 문영퀸즈파크 9,10층 B301,811,901,902,903,1001호 (옥길동)","경기도 부천시 소사구 옥길동 745-1 문영퀸즈파크 9,10층 B301, 811,901,902,903,1001호 ",14786,37.4669494,126.8226586
부천시,광천목욕탕,20060303,영업,,Y,Y,6,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 옥산로 69, 지하 1층 (중동, 꿈마을상가)",경기도 부천시 원미구 중동 1102 꿈마을상가 지하1층 ,14550,37.4995656,126.7808446
부천시,우리불여성사우나,20060424,영업,,Y,Y,1,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 부흥로303번길 36, 금호 프라자 801호 (중동)",경기도 부천시 원미구 중동 1123 금호 프라자 801호 ,14582,37.4963647,126.7762258
부천시,천지연랜드,20030120,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 오정구 소사로 825, 천지연랜드 (원종동)",경기도 부천시 오정구 원종동 163 천지연랜드 ,14425,37.5297753,126.8043446
부천시,송정사우나,20060918,영업,,Y,Y,5,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 부일로233번길 18, 지하 1~2층 (상동)",경기도 부천시 원미구 상동 459-2 지하1~2층 ,14623,37.4892468,126.7563634
부천시,백두산사우나,20050520,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 조마루로 87, 지하1층 (상동, 늘푸른종합상가)",경기도 부천시 원미구 상동 557-3 늘푸른종합상가 지하1층 ,14589,37.5006586,126.7536255
부천시,건강스파랜드불한증막사우나,20041229,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 부일로 754, 5~7층 (역곡동, 역곡미래타운)","경기도 부천시 원미구 역곡동 112-1 외8 (5,6,7층) 역곡미래타운 ",14674,37.4863671,126.8137171
부천시,소사봉이사우나,20090204,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 소사구 소사로247번길 19, 3층 3-1호 (소사본동, 세영타워메카)","경기도 부천시 소사구 소사본동 78 ,세영타워메카 3층 3-1호 ",14705,37.4802405,126.7942742
부천시,광천여성전용사우나,20090119,영업,,Y,Y,4,,공동탕업+찜질시설서비스영업,경기도 부천시 오정구 소사로 706 (원종동),경기도 부천시 오정구 원종동 372-5 지하1층 ,14473,37.5188198,126.8051819
부천시,늘푸른사우나,20070831,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 원미로57번길 29, 지층 101, 102호 (심곡동, 일해늘푸른(아))","경기도 부천시 원미구 심곡동 184-4 ,5,6 일해늘푸른(아) 지층101호,102호 ",14573,37.4886782,126.7884259
부천시,신중동불가마사우나,20030104,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 신흥로 277 (중동, 지하1~2층)",경기도 부천시 원미구 중동 3-75 지하1~2층 ,14535,37.5084505,126.774559
부천시,유스포힐링스파,20151207,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 신흥로 321 (약대동, 1B01,2B01,2B02호)","경기도 부천시 원미구 약대동 169-115 1B01,2B01,2B02호 ",14517,37.5124353,126.7746902
부천시,은성프라자사우나,20041111,영업,,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 수도로 202, 은성프라자 5층 (도당동)",경기도 부천시 원미구 도당동 43-3 은성프라자 5층 ,14480,37.5196164,126.7875891
부천시,부곡스파월드,19890922,폐업,20221104,Y,Y,9,,공동탕업+찜질시설서비스영업,경기도 부천시 소사구 부광로 14 (괴안동),경기도 부천시 소사구 괴안동 115-9 ,14681,37.4833692,126.8127831
부천시,수성사우나,20050818,폐업,20190603,Y,Y,2,,공동탕업+찜질시설서비스영업,경기도 부천시 오정구 소사로775번길 25 (원종동),경기도 부천시 오정구 원종동 221 ,14427,37.5251552,126.8034595
부천시,원미스파랜드,20110311,폐업,20210607,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 원미로 150, 1~5층 (원미동)",경기도 부천시 원미구 원미동 51-6 지상1층~5층 ,14563,37.495901,126.7919322
부천시,에코사우나,20141022,폐업,20221011,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 부천로2번길 49, B101호 (심곡동, 에코스마트3)",경기도 부천시 원미구 심곡동 142-10 에코스마트3 B101호,14643,37.4841182,126.7855849
부천시,휘닉스 스파,20090114,폐업,20200923,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 중동로254번길 90, 6~7층 (중동)","경기도 부천시 원미구 중동 1143-4 6층, 7층일부 ",14548,37.5014958,126.7736873
부천시,프리존24시불가마사우나,20060512,폐업,20100310,N,Y,12,,공동탕업+찜질시설서비스영업,경기도 부천시 원미구 부일로 448,"경기도 부천시 원미구 심곡동 383-8 번지 외12,17,7 ",14637,37.4859873,126.7801943
부천시,연화대중탕,20050422,폐업,20191017,N,Y,3,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 옥산로 12, 지층 101호 (중동, 연화마을상가동)",경기도 부천시 원미구 중동 1099-2 연화마을 상가동 지층 101호,14575,37.4948247,126.7808675
부천시,웰빙타운24시사우나,20050131,폐업,20120824,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 길주로 137 (상동,그린힐 801,901호)","경기도 부천시 원미구 상동 538-4 그린힐 801,901호 ",14542,37.5061104,126.7576896
부천시,상일대중사우나,20041102,폐업,20120221,N,Y,2,,공동탕업+찜질시설서비스영업,,"경기도 부천시 원미구 상동 400-1 ,2 (투원21C빌딩 4,5층) ",14598,37.4913106,126.7520331
부천시,신천지불가마사우나,20030722,폐업,20200204,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 부일로 123, 3~5층 (상동)","경기도 부천시 원미구 상동 617-5 ,6(3~5층) ",14593,37.4890218,126.7436401
부천시,상동여성목욕탕,20010809,폐업,20130822,N,N,0,,공동탕업+찜질시설서비스영업,경기도 부천시 원미구 장말로 192 (상동),경기도 부천시 원미구 상동 235-1 ,14618,37.4927419,126.7632065
부천시,부천온천사우나,20021223,폐업,20110610,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 부천시 원미구 송내대로265번길 19,"경기도 부천시 원미구 상동 538-3 (4층여,5층찜질방,6층남) ",14542,37.5064811,126.7578783
부천시,뉴한솔불한증막사우나,20040419,폐업,20180206,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 중동로254번길 78, 5~7층 (중동)",경기도 부천시 원미구 중동 1143-3 (지상5층~7층) ,14548,37.5015914,126.7731207
부천시,대양온천랜드목욕탕,20030708,폐업,20211101,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 길주로 115, 8,9층 (상동, 시그마타워)","경기도 부천시 원미구 상동 535-9 ,시그마타워 8,9층 ",14542,37.5062759,126.7553573
부천시,돌핀사우나,20040302,폐업,20161228,N,Y,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 오정구 원종로 69 (원종동,2층)",경기도 부천시 오정구 원종동 272-11 2층 ,14420,,
부천시,한솔불한증막사우나,20040129,폐업,20200220,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 오정구 고강로40번길 66 (원종동,동일빌딩 301,401,501)","경기도 부천시 오정구 원종동 237-13 동일빌딩 301,401,501 ",14419,37.5276275,126.8085067
부천시,자연목욕탕,19901020,폐업,20140429,N,N,0,,공동탕업+찜질시설서비스영업,경기도 부천시 소사구 소사로 207,경기도 부천시 소사구 소사본동 152-16 ,14707,37.4768482,126.7952335
부천시,대천목욕탕,19891207,폐업,20220728,N,N,0,,공동탕업+찜질시설서비스영업,경기도 부천시 소사구 심곡로77번길 5 (심곡본동),"경기도 부천시 소사구 심곡본동 630-25 ,56,57 ",14748,37.4771326,126.7752125
부천시,미즈스파,20070509,폐업,20171110,N,Y,4,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 옥산로 81, 지1호 (중동, 꿈마을상가동)",경기도 부천시 원미구 중동 1104 꿈마을상가동 지1호,14550,37.5008922,126.7796327
성남시,더성실 휘트니스&스파,20191031,영업,,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 성남시 수정구 위례동로 153, 에이플타워 10층 1001호 (창곡동)","경기도 성남시 수정구 창곡동 513 에이플타워,10층1001호 ",13642,37.4734922,127.1499944
성남시,지중해건강랜드,20041020,영업,,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 성남시 수정구 시민로 138 (신흥동,성산씨티다워5,6,7층)","경기도 성남시 수정구 신흥동 4219 성산씨티다워5,6,7층 ",13353,37.4405937,127.1444616
성남시,스포랜드사우나,19970422,영업,,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 수정구 산성대로 613 (양지동,B201)",경기도 성남시 수정구 양지동 923-1 B201 ,13133,37.4644291,127.1704364
성남시,산호사우나,19980824,영업,,N,N,,,공동탕업+찜질시설서비스영업,경기도 성남시 수정구 모란로 69 (수진동),경기도 성남시 수정구 수진동 4660번지 ,13312,37.4392192,127.1255108
성남시,크란츠 스파랜드,20100224,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 성남시 중원구 둔촌대로 388, B120,B201호 (상대원동, 크란츠테크노)",경기도 성남시 중원구 상대원동 5442-1번지 ,13403,37.43266,127.1591934
성남시,체리빌사우나,20091230,영업,,Y,Y,4,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 구미로9번길 16 (구미동,체리빌오피스텔 지하1층 비101호)",경기도 성남시 분당구 구미동 187-1 체리빌오피스텔 지하1층 비101호 ,13637,37.3394969,127.1106756
성남시,스파크럽 이일천랜드,20030226,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 중원구 사기막골로105번길 25, 1층 ,지하1층 비03호 (상대원동)","경기도 성남시 중원구 상대원동 144-5 1층,지하1층 비03호 ",13201,37.4404884,127.1735598
성남시,(주)바이칼토탈휘트니스,20181227,영업,,N,Y,4,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 중앙공원로40번길 4, 현대카스빌딩 지하1층 B103호 (서현동)",경기도 성남시 분당구 서현동 93 현대카스빌딩 ,13589,37.3803537,127.1294183
성남시,건영사우나,20021224,영업,,Y,Y,6,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 장안로25번길 28 (분당동,건영아파트 상가동 지하1층)",경기도 성남시 분당구 분당동 67 건영아파트 상가동 지하1층 ,13583,37.3714838,127.1410157
성남시,더사우나(The sauna),20230324,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 백현로 26, 정자동 관광호텔 및 가족호텔 2층 일부호 (정자동)",경기도 성남시 분당구 정자동 3-2 정자동 관광호텔 및 가족호텔 2층 일부호 ,13553,37.3803809,127.1044439
성남시,스포츠클럽 필립,20050715,영업,,Y,Y,9,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 내정로 58 (정자동,스포츠라이프 스포츠센터 지하2-3층)",경기도 성남시 분당구 정자동 117-1 스포츠라이프 스포츠센터 지하2-3층 ,13607,37.3653635,127.1152287
성남시,대광아쿠아랜드,20030325,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 중원구 희망로344번길 6, 2,3층 (상대원동)",경기도 성남시 중원구 상대원동 2985-1 ,13241,37.4359758,127.1587714
성남시,힐링수 사우나,20031216,영업,,Y,Y,7,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 내정로113번길 4 (정자동, 지하1층)",경기도 성남시 분당구 정자동 54-1 지하1층 ,13609,37.3706803,127.1148288
성남시,모란스파사우나,20040406,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 성남시 중원구 성남대로 1126, 지하1,2층 (성남동, 메가프라자)",경기도 성남시 중원구 성남동 4123번지 외 1필지 ,13365,37.4302733,127.1298731
성남시,위례파크24시사우나,20170926,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 성남시 수정구 위례광장로 19, 지하1층 B101~B107호 (창곡동, 아이페리온)",경기도 성남시 수정구 창곡동 562 아이페리온 지하1층 B101호~B107호 ,13646,37.4656756,127.1404302
성남시,태영대중사우나,19960522,폐업,20241226,N,Y,4,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 서현로210번길 1 (서현동,보람코아 7층)",경기도 성남시 분당구 서현동 245-2 보람코아 7층 ,13591,37.3864541,127.1259428
성남시,힐링엔젤스 분당본점,20200115,폐업,20211206,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 대왕판교로 350, 2층 일부호 (궁내동)",경기도 성남시 분당구 궁내동 384 ,13550,37.3750102,127.1022132
성남시,뉴존불한증막사우나,19991025,폐업,20220613,Y,Y,7,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 돌마로 481 (서현동, 분당우성프라자 지하1층)",경기도 성남시 분당구 서현동 95 분당우성프라자 지하1층 ,13589,37.3777415,127.1328874
성남시,뉴해피불한증막사우나,20140714,폐업,20170410,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 야탑로 64 (야탑동, 야탑시장 비1-01호 일부)",경기도 성남시 분당구 야탑동 502번지 야탑시장 비1-01호 일부 ,13520,37.4094843,127.125964
성남시,스파오레불한증막,20040714,폐업,20170407,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 미금일로90번길 36-5 (구미동, 더프라자 4층,5층)","경기도 성남시 분당구 구미동 29-1번지 더프라자 4층,5층 ",13627,37.3493123,127.1104895
성남시,참솔황금불가마,19960523,폐업,20230608,Y,Y,5,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 미금로 45 (구미동, 진도훼미리프라자 4층)",경기도 성남시 분당구 구미동 203-2 진도훼미리프라자 4층 ,13625,37.3373682,127.1157667
성남시,스타도프사우나,20110810,폐업,20170410,N,N,6,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 중앙공원로40번길 4 (서현동, 현대카스올림픽골프파크 지하1층B103호)",경기도 성남시 분당구 서현동 93번지 현대카스올림픽골프파크 지하1층B103호 ,13589,37.3803537,127.1294183
성남시,(주)아미고불한증막,20030704,폐업,20220504,Y,Y,4,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 야탑로81번길 10 (야탑동,아미고타워지하1층,지하2층)","경기도 성남시 분당구 야탑동 358-2 아미고타워지하1층,지하2층 ",13497,37.4105911,127.1282185
성남시,황금24시 대중사우나,20070814,폐업,20200511,Y,N,0,,공동탕업+찜질시설서비스영업,경기도 성남시 중원구 산성대로 190-3 (성남동),경기도 성남시 중원구 성남동 2171번지 ,13357,37.4365252,127.1403775
성남시,스카이불한증막사우나,20040225,폐업,20231214,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 수정구 수정로 106, 8층,9층 (수진동)","경기도 성남시 수정구 수진동 55 8층,9층 ",13327,37.4407275,127.1322182
성남시,오렌지사우나,20001031,폐업,20220323,Y,Y,4,,공동탕업+찜질시설서비스영업,"경기도 성남시 분당구 황새울로 224 (수내동,청구블루빌 지하1층 일부)",경기도 성남시 분당구 수내동 11-1 청구블루빌 지하1층 일부 ,13595,37.3788328,127.1132849
성남시,진주 바이오(BIO) 대중탕,20020221,폐업,20230125,N,N,0,,공동탕업+찜질시설서비스영업,경기도 성남시 수정구 희망로 522 (산성동),경기도 성남시 수정구 산성동 2196 ,,,
성남시,(주)휴랜드 솔사우나,20020828,폐업,20121203,N,Y,3,,공동탕업+찜질시설서비스영업,경기도 성남시 분당구 구미로9번길 25,경기도 성남시 분당구 구미동 182번지 분당대맥주차빌딩 7층 ,13637,37.3403778,127.1099373
성남시,공단중앙 사우나,20020111,폐업,20170531,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 성남시 중원구 둔촌대로 449, 지층 A101호 (상대원동, 중앙인더스피아)",경기도 성남시 중원구 상대원동 517-13번지 ,13219,37.4328729,127.167489
성남시,탑.타운불한증막,20010912,폐업,20120810,N,N,,,공동탕업+찜질시설서비스영업,경기도 성남시 분당구 야탑로 64,경기도 성남시 분당구 야탑동 502번지 야탑예스코아 지하1층 ,13520,37.4094843,127.125964
성남시,스파랜드24,20170728,폐업,20211220,Y,Y,3,,공동탕업+찜질시설서비스영업,경기도 성남시 분당구 미금일로90번길 36-5 (구미동),"경기도 성남시 분당구 구미동 29-1 4,5층 ",13627,37.3493123,127.1104895
수원시,호매실24시사우나,20150820,영업,,N,N,2,,공동탕업,"경기도 수원시 권선구 호매실로90번길 116, 9층 (호매실동, 블루테라스)","경기도 수원시 권선구 호매실동 1395-3 블루테라스, 9층 ",16630,37.2601005,126.9627868
수원시,더블에스 휘트니스 광교점,20250508,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 광교호수공원로 277, 판매시설동 B2층 B2-001-3,B2-001-4호 (원천동, 광교중흥에스클래스)",경기도 수원시 영통구 원천동 589 광교중흥에스클래스 ,16517,37.2835532,127.0559244
수원시,호매실24시찜질방,20150827,영업,,N,N,0,,찜질시설서비스영업,"경기도 수원시 권선구 호매실로90번길 116, 8층 802호 (호매실동)",경기도 수원시 권선구 호매실동 1395-3 ,16630,37.2601005,126.9627868
수원시,메가스파 찜질방,20040202,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 송원로 81, 메가플러스 2차, 3차 6, 7층 (조원동)",경기도 수원시 장안구 조원동 898-1 ,16295,37.3021627,127.0092247
수원시,메가스파,20040202,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 송원로 81 (조원동,, -2 메가플러스)","경기도 수원시 장안구 조원동 898-1 , -2 메가플러스 ",16295,37.3021627,127.0092247
수원시,동아사우나,20150921,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 수원시 영통구 매여울로40번길 45 (매탄동),경기도 수원시 영통구 매탄동 102-13 ,16525,37.2727405,127.0474833
수원시,스파렉스대중탕,20030627,영업,,Y,Y,1,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 영통로 103, 뉴LG프라자 6~7층 (망포동)",경기도 수원시 영통구 망포동 570-5 뉴LG프라자 ,16687,37.2373925,127.0582923
수원시,스파렉스사우나,20030801,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 봉영로 1569, NEW WORLD PLAZA 7층 (영통동)",경기도 수원시 영통구 영통동 960-3 NEW WORLD PLAZA ,16703,37.2520691,127.071039
수원시,헬스보이짐 매탄,20250227,영업,,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 효원로 400, 지하1층 B01-1호 (매탄동)",경기도 수원시 영통구 매탄동 1276 레몬스포렉스 ,16547,37.2580668,127.0453833
수원시,성일목욕탕,19900602,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 인계로 239, 상가2동 지1층 (매탄동, 매탄성일아파트)",경기도 수원시 영통구 매탄동 810-4 매탄성일아파트 ,16537,37.2650628,127.0433451
수원시,수원온수골온천,20031014,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,경기도 수원시 권선구 동수원로 232 (권선동),경기도 수원시 권선구 권선동 1296-5 ,16553,37.2502552,127.0346956
수원시,금강산불가마랜드,20060914,영업,,Y,Y,14,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 송정로76번길 45, 지층 1호 (정자동, 기산아파트)",경기도 수원시 장안구 정자동 13 외1필지 기산아파트 지층 1호 ,16311,37.2943754,127.0072218
수원시,중앙스포츠랜드목욕탕,20050419,영업,,Y,Y,15,,공동탕업+찜질시설서비스영업,경기도 수원시 권선구 매송고색로 755 (고색동),경기도 수원시 권선구 고색동 27-1 ,16602,37.2530141,126.9868444
수원시,롯데웰빙불한증막사우나,20030226,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 덕영대로1555번길 16, 벽적골롯데아파트 지하2층 (영통동)",경기도 수원시 영통구 영통동 971-1 벽적골롯데아파트 ,16700,37.2467883,127.0615862
수원시,송산사우나,19920123,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 팔달구 정조로 751-12, 송산빌딩 지하1층 (팔달로3가)",경기도 수원시 팔달구 팔달로3가 79 송산빌딩 ,16261,37.2754548,127.0158501
수원시,성도스포츠사우나,20050816,영업,,Y,Y,10,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 정조로 941 (영화동,동성영화타운 지하1층)",경기도 수원시 장안구 영화동 308-1 동성영화타운 지하1층 ,16271,37.2912941,127.0119127
수원시,현대보석불가마사우나,20020926,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 권선구 금호로 248 (탑동,현대탑월드아파트지하1층)",경기도 수원시 권선구 탑동 5-4 현대탑월드아파트지하1층 ,16604,37.2753903,126.9773755
수원시,미라클효소찜질,20241030,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 권선구 호매실로90번길 77, 401~407호 (호매실동)",경기도 수원시 권선구 호매실동 1398-2 ,16630,37.2587881,126.9635742
수원시,콩코드 피트니스클럽,20240117,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 수성로 175, 7층 7133호 (정자동)",경기도 수원시 장안구 정자동 111-14 ,16318,37.2874406,126.9915632
수원시,북수원온천,20050428,영업,,Y,Y,12,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 서부로 2139 (율전동,SK HUB BLUE 8,9층)","경기도 수원시 장안구 율전동 285-2 SK HUB BLUE 8,9층 ",16360,37.2994501,126.9716577
수원시,스파렉스사우나,20030801,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 봉영로 1569 (영통동,뉴월드프라자(7층))",경기도 수원시 영통구 영통동 960-3 뉴월드프라자(7층) ,16703,37.2520691,127.071039
수원시,메가스파랜드24시불가마사우나,20040202,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 송원로 81 (조원동,, -2 메가플러스)","경기도 수원시 장안구 조원동 898-1 , -2 메가플러스 ",16295,37.3021627,127.0092247
수원시,목간통,20080108,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 팔달구 중부대로 215 (우만동, 선경아파트101동 상가지하층 101, 102호)","경기도 수원시 팔달구 우만동 98 선경아파트101동 상가지하층 101, 102호 ",16498,37.2765421,127.0398579
수원시,스파렉스대중탕,20030627,영업,,Y,Y,1,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 영통로 103 (망포동,(6,7층))","경기도 수원시 영통구 망포동 570-5 (6,7층) ",16687,37.2373925,127.0582923
수원시,송죽힐링사우나,20061017,영업,,Y,N,10,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 송원로 10 (송죽동, 지하1층)",경기도 수원시 장안구 송죽동 395-1 지하1층 ,16307,37.2966577,127.0054807
수원시,남문사우나,20170725,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 팔달구 정조로788번길 10, 지하1~지하6층 (팔달로2가)",경기도 수원시 팔달구 팔달로2가 47-3 지하1~지하6층 ,16257,37.2781922,127.0173554
수원시,라이프스파랜드,20071206,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 대평로90번길 19 (정자동,지하1층)",경기도 수원시 장안구 정자동 872-2 지하1층 ,16334,37.297131,126.9937659
수원시,성일목욕탕,19900602,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 인계로 239 (매탄동,지하1층)",경기도 수원시 영통구 매탄동 810-4 지하1층 ,16537,37.2653231,127.0430615
수원시,주향불한증사우나,20080212,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 권선구 세지로 73 (세류동,웰빙프라자  지하 1층)",경기도 수원시 권선구 세류동 862 웰빙프라자  지하 1층 ,16577,37.2585692,127.017458
수원시,홍익스포츠스파 주식회사,20130128,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,경기도 수원시 팔달구 갓매산로 31 (매산로2가),경기도 수원시 팔달구 매산로2가 66-1 외7필지 ,16461,37.2672802,127.0051991
수원시,동남사우나,20080107,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 영화로25번길 22, 지하1층 (영화동, 태영주상복합)",경기도 수원시 장안구 영화동 418 (지하1층) ,16273,37.2890424,127.0080012
수원시,현대헬스골프사우나,19970908,폐업,20201231,Y,Y,6,,공동탕업+찜질시설서비스영업,경기도 수원시 권선구 세지로82번길 53 (권선동),경기도 수원시 권선구 권선동 986 ,16564,37.2585022,127.0209205
수원시,북문한증막,19891020,폐업,20090907,N,Y,1,,공동탕업+찜질시설서비스영업,경기도 수원시 장안구 팔달로292번길 13,경기도 수원시 장안구 영화동 153-1 ,16268,37.2901426,127.0168729
수원시,석천사우나 찜질방,20030513,폐업,20151028,N,Y,8,,공동탕업+찜질시설서비스영업,"경기도 수원시 장안구 경수대로 940 (조원동,일호골든타워 503,504,601호)","경기도 수원시 장안구 조원동 894 일호골든타워 503,504,601호 ",16295,37.3031494,127.0080447
수원시,(주)수성스포츠사우나,20040914,폐업,20190424,Y,Y,2,,공동탕업+찜질시설서비스영업,경기도 수원시 장안구 대평로 128 (정자동),경기도 수원시 장안구 정자동 266-3 ,16339,37.2989323,126.9913167
수원시,한솔목욕탕,19990712,폐업,20160212,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 수원시 장안구 정자로 146 (정자동),경기도 수원시 장안구 정자동 454 ,16339,37.3039485,126.9923661
수원시,롯데웰빙불한증막사우나,20030226,폐업,20250905,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 덕영대로1555번길 16, 벽적골롯데아파트 지하2층 (영통동)",경기도 수원시 영통구 영통동 971-1 벽적골롯데아파트 ,16700,37.2467883,127.0615862
수원시,유성한증막,20160414,폐업,20210106,N,N,1,,공동탕업+찜질시설서비스영업,"경기도 수원시 권선구 효원로160번길 14-10, 1층 (세류동)",경기도 수원시 권선구 세류동 824-2 1층 ,16574,37.2645787,127.0189873
수원시,씨엔목욕탕,20040113,폐업,20141027,Y,N,10,,공동탕업+찜질시설서비스영업,경기도 수원시 권선구 경수대로 270 (권선동),경기도 수원시 권선구 권선동 1189 ,16585,37.2504974,127.0208246
수원시,수원숯가마,20110303,폐업,20150407,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 신원로198번길 15-4 (매탄동, 553-1 A동)",경기도 수원시 영통구 매탄동 553-1 A동 ,16676,37.2539619,127.0611613
수원시,오로라스파&휘트니스,20030221,폐업,20210701,Y,Y,0,,공동탕업+찜질시설서비스영업,경기도 수원시 영통구 태장로 68 (망포동),경기도 수원시 영통구 망포동 651-4 ,16687,37.2389161,127.0535482
수원시,삼성사우나,20010612,폐업,20150430,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 수원시 장안구 서부로 2095 (율전동),경기도 수원시 장안구 율전동 419 ,16363,37.2961157,126.9698194
수원시,(주)예스짐 사우나,20190827,폐업,20230323,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 수원시 영통구 광교호수공원로 277, B1,B2층 1호 (원천동, 중흥 S-클래스)",경기도 수원시 영통구 원천동 589 중흥 S-클래스 ,16517,37.2835532,127.0559244
