sigun_nm,bizplc_nm,licensg_ymd,bsn_state_nm,clsbiz_ymd,multi_utlz_bizest_yn,tot_faclt_scale,sanittn_indutype_nm,sanittn_bizcond_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
시흥시,버텍스배곧점,20210901,폐업,20221209,,,,한식,"경기도 시흥시 서울대학로264번길 7, 시흥배곧 아브뉴프랑 센트럴 퍼플 1층 A-144호 (배곧동)",경기도 시흥시 배곧동 220 시흥배곧 아브뉴프랑 센트럴 퍼플 ,15011,37.3691267,126.7260417
시흥시,신천하마라탕,20221226,폐업,20240122,,,,중국식,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 1층 T-17호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 ,15011,37.3681926,126.7306929
시흥시,Dog Mom 까페&푸드,20160412,폐업,20221212,,,,기타,"경기도 시흥시 시청로68번길 30, 101호 (장현동)",경기도 시흥시 장현동 548-3 101호,14998,37.3820403,126.8023569
시흥시,죽의신정왕점,20221212,폐업,20240119,,,,한식,"경기도 시흥시 서촌상가4길 6, 은광프라자 1층 102호 (정왕동)",경기도 시흥시 정왕동 1732-5 은광프라자 ,15036,37.3452026,126.7326887
시흥시,국밥한그릇,20210119,폐업,20250425,,,,기타,"경기도 시흥시 삼미시장1길 37, 1층 119호 (신천동)",경기도 시흥시 신천동 743-2 ,14948,37.44097,126.7825475
시흥시,이마트24시흥포동점,20170106,폐업,20221212,,,,편의점,"경기도 시흥시 신현로30번길 3, 1층 (포동)",경기도 시흥시 포동 5-16 1층 ,14957,37.4068663,126.7861496
시흥시,마왕짬뽕,20221209,폐업,20251202,,,,중국식,"경기도 시흥시 은행로 65, 1층 일부호 (은행동)",경기도 시흥시 은행동 105-20 ,14950,37.4378412,126.7958482
시흥시,이가네수제갈비탕,20221209,폐업,20230306,,,,기타,"경기도 시흥시 시흥대로1073번길 11, 쥴리아드피아노 1층 일부호 (신천동)",경기도 시흥시 신천동 886-18 쥴리아드피아노 ,14951,37.4318835,126.7913715
시흥시,온야,20221209,폐업,20240722,,,,기타,"경기도 시흥시 신천8길 19, 상아아파트 1층 103호 (신천동)",경기도 시흥시 신천동 827-1 상아아파트 ,14947,37.436341,126.7787598
시흥시,트라움,20201217,폐업,20221208,,,,기타 휴게음식점,"경기도 시흥시 거북섬4길 6, 디오 프라자 1층 113호 (정왕동)",경기도 시흥시 정왕동 2690 디오 프라자 ,15119,37.3232856,126.6822007
시흥시,이마트24시흥소래점,20160310,폐업,20221212,,,,일반조리판매,경기도 시흥시 수인로3287번길 25-2 (은행동),경기도 시흥시 은행동 산 37-16 ,14950,37.4377234,126.7957475
시흥시,미트(MEET),20221223,폐업,20221223,,,,기타 휴게음식점,,경기도 시흥시 은행동 601-331 시흥은계호수공원 인근 인도 ,14923,,
시흥시,무국적식탁정왕점,20221212,폐업,20231107,,,,기타,"경기도 시흥시 봉우재로30번길 3-6, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1577-3 ,15057,37.3455242,126.7448335
시흥시,항아리김치찌개,20221212,폐업,20240702,,,,한식,"경기도 시흥시 남왕길 24, 다인로얄팰리스3차 116호 (목감동)",경기도 시흥시 목감동 402-3 다인로얄팰리스3차 ,14985,37.3824328,126.860616
시흥시,디디치킨,20221212,폐업,20250415,,,,호프/통닭,"경기도 시흥시 큰솔로12번안길 18, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1404 ,15060,37.3397971,126.7528271
시흥시,전국꼬치,20221209,폐업,20251023,,,,기타,"경기도 시흥시 서울대학로264번길 7, 시흥배곧 아브뉴프랑 센트럴 퍼플 1층 A-144호 (배곧동)",경기도 시흥시 배곧동 220 시흥배곧 아브뉴프랑 센트럴 퍼플 ,15011,37.3691267,126.7260417
시흥시,바른음식,20200731,폐업,20221207,,,,기타,"경기도 시흥시 봉우재로61번길 4-3, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1822-2 ,15053,37.3482992,126.746059
시흥시,1리터셀(SELL)앤디저트와플,20221226,폐업,20240902,,,,커피숍,"경기도 시흥시 신천천서로 66, 1층 일부호 (신천동)",경기도 시흥시 신천동 836-9 ,14948,37.4362079,126.7805809
시흥시,랭스터디카페배곧점,20200311,폐업,20221209,,,,기타 휴게음식점,"경기도 시흥시 배곧3로 96, M-플러스 308호 (배곧동)",경기도 시흥시 배곧동 199-1 M-플러스 ,15011,37.3697764,126.7302927
시흥시,만나맛나,20121130,폐업,20221209,,,,한식,"경기도 시흥시 수인로2857번길 44, 103호 (매화동)",경기도 시흥시 매화동 289-1 상가동 103호,14942,37.4114312,126.81578
시흥시,친구포차,20100910,폐업,20241125,,,,한식,"경기도 시흥시 대야로13번길 2, 1층 (대야동)",경기도 시흥시 대야동 471-17 1층 ,14905,37.4448766,126.7891349
시흥시,하우스콜매화점,20100909,폐업,20221212,,,,패스트푸드,"경기도 시흥시 매화2로 15, 2층 (매화동)",경기도 시흥시 매화동 221-4 2층 ,14940,37.4164446,126.8129883
시흥시,123번길,20221222,폐업,20250211,,,,기타,"경기도 시흥시 군자로492번길 12, 일우아파트 상가동 1층 104호 (거모동)",경기도 시흥시 거모동 1474-1 일우아파트 상가동 ,15071,37.3459875,126.7830797
시흥시,이마트24시화이마트점,20120530,폐업,20221212,,,,커피숍,"경기도 시흥시 중심상가4길 10, 104,105,106호 (정왕동)","경기도 시흥시 정왕동 1739-1 104,1호",15066,37.3444723,126.7382282
시흥시,당땡길때,20221222,폐업,20241213,,,,기타 휴게음식점,"경기도 시흥시 군자로534번안길 9, 나동 지1층 B101호 (거모동)",경기도 시흥시 거모동 1763-16 ,15069,37.3428136,126.7873774
시흥시,한식혁명(하상점),20221223,폐업,20240502,,,,한식,"경기도 시흥시 연성로 95, 삼성프라자 103호 (하상동)",경기도 시흥시 하상동 377-2 삼성프라자 ,14977,37.3909698,126.8141585
시흥시,김사부의곱창명가시흥은계점,20221223,폐업,20240318,,,,한식,"경기도 시흥시 시흥대로 1055, 2층 일부호 (신천동)",경기도 시흥시 신천동 889-10 ,14951,37.4301577,126.7921789
시흥시,토마토김밥,20221223,폐업,20221223,,,,기타,,경기도 시흥시 은행동 601-331 은계호수공원 인근인도 ,14923,,
시흥시,에이치카페엔펍(H),20221223,폐업,20221223,,,,기타,,경기도 시흥시 은행동 601-331 은계호수공원 인근 인도 ,14923,,
시흥시,"카페,인(CAFE,in)",20221223,폐업,20221223,,,,기타,,경기도 시흥시 은행동 601-331 시흥은계호수공원 인근 인도 ,14923,,
시흥시,클라우드,20180719,폐업,20240429,,,,커피숍,"경기도 시흥시 신천로100번안길 9, 1층 101일부호 (신천동, 신풍맨션)",경기도 시흥시 신천동 772 신풍맨션 ,14950,37.438165,126.7867116
시흥시,씨유은계한양수자인점,20190220,폐업,20221223,,,,편의점,"경기도 시흥시 은계남로 11, 상가1동 1층 108,109호 (은행동, 시흥은계한양수자인더클래스)",경기도 시흥시 은행동 217-14 시흥은계한양수자인더클래스 ,14922,37.4343743,126.8024931
시흥시,홍짜장목감점,20170407,폐업,20221219,,,,중국식,"경기도 시흥시 목감우회로 39, 1층 114호 (목감동, 목감시티프라자)",경기도 시흥시 목감동 403 ,14985,37.3819082,126.8602929
시흥시,제닉스아레나피씨방,20170105,폐업,20221220,,,,일반조리판매,"경기도 시흥시 배곧3로 80, 4층 407호 (정왕동)",경기도 시흥시 정왕동 2513 407호,15011,37.3705347,126.7290879
시흥시,효자동매운갈비찜배곧점,20211201,폐업,20221215,,,,한식,"경기도 시흥시 서울대학로278번길 8, 시흥배곧 아브뉴프랑 센트럴 레드 2층 B-223호 (배곧동)",경기도 시흥시 배곧동 214 시흥배곧 아브뉴프랑 센트럴 레드 ,15011,37.3696799,126.7265668
시흥시,젊은미소,20060328,폐업,20221215,,,,호프/통닭,"경기도 시흥시 평안상가3길 18, 201호 (정왕동)",경기도 시흥시 정왕동 1627-6 201호 ,15062,37.3365659,126.7492919
시흥시,예담,20170803,폐업,20221222,,,,한식,"경기도 시흥시 황고개로206번길 5, 2층 (거모동)",경기도 시흥시 거모동 1397-1 ,15067,37.3504182,126.7824166
시흥시,우림관화로구이죽율점,20170526,폐업,20221226,,,,식육(숯불구이),"경기도 시흥시 죽율로 111-19, 1층 (죽율동)",경기도 시흥시 죽율동 37-1 ,15046,37.3557336,126.7629219
시흥시,요거프레소,20140124,폐업,20221206,,,,커피숍,"경기도 시흥시 호현로10번길 18, 3층 (신천동)",경기도 시흥시 신천동 711-3 3층 ,14910,37.4407784,126.7851381
시흥시,궁린,19910418,폐업,20221220,,,,중국식,경기도 시흥시 복지로63번길 4-3 (대야동),경기도 시흥시 대야동 468-6 ,14905,37.4453034,126.7896622
시흥시,크레이온(cray.on),20221220,폐업,20241226,,,,기타 휴게음식점,"경기도 시흥시 뱀내장터로19번길 6, 1층 일부호 (대야동)",경기도 시흥시 대야동 500-7 ,14909,37.4421967,126.7871594
시흥시,소쿠리밥상,20221220,폐업,20241227,,,,한식,"경기도 시흥시 은계중앙로 238, 호수의 아침 2층 203호 (은행동)",경기도 시흥시 은행동 608-6 호수의 아침 ,14923,37.4453718,126.8041885
시흥시,그녀의닭발(&)포차배곧점,20221220,폐업,20240402,,,,기타,"경기도 시흥시 서울대학로 172-20, 상가2동 115호 (배곧동, 한라비발디캠퍼스3차)",경기도 시흥시 배곧동 262 한라비발디캠퍼스3차 ,15011,37.3605279,126.7192192
시흥시,사계진미숯불닭갈비시흥은계점,20201116,폐업,20221227,,,,한식,"경기도 시흥시 은계번영길 27, 시티파크 2층 203,204,205호 (은행동)",경기도 시흥시 은행동 646-12 시티파크 ,14922,37.4365371,126.8039538
시흥시,마켓홀릭,20201106,폐업,20221222,,,,기타 휴게음식점,"경기도 시흥시 서울대학로 172-20, 상가4동 1층 108호 일부호 (배곧동, 한라비발디캠퍼스3차)",경기도 시흥시 배곧동 262 한라비발디캠퍼스3차 ,15011,37.3605279,126.7192192
시흥시,고피자시흥은계점,20200821,폐업,20230801,,,,기타,"경기도 시흥시 은계번영길 19, 은계 디스퀘어큐브 1층 105호 (은행동)",경기도 시흥시 은행동 646-8 은계 디스퀘어큐브 ,14922,37.4372709,126.8030427
시흥시,왕가탕후루은계점,20221219,폐업,20250206,,,,기타 휴게음식점,"경기도 시흥시 은계번영길 19, 은계 디스퀘어큐브 1층 110호 (은행동)",경기도 시흥시 은행동 646-8 은계 디스퀘어큐브 ,14922,37.4372709,126.8030427
시흥시,장수숯불,20200709,폐업,20221219,,,,식육(숯불구이),"경기도 시흥시 목감중앙로 47, 201호 (조남동)",경기도 시흥시 조남동 677 ,14988,37.3735227,126.854796
시흥시,폼폼,20200203,폐업,20221227,,,,기타 휴게음식점,"경기도 시흥시 월곶중앙로70번길 3, 풍림프라자 305호 (월곶동)",경기도 시흥시 월곶동 1010-4 풍림프라자 ,14964,37.3896123,126.7381671
시흥시,인생건어물맥주배곧신도시로얄점,20221219,폐업,20240912,,,,기타,"경기도 시흥시 서울대학로278번길 25-8, 다인로얄팰리스 배곧4차 1층 106호 (배곧동)",경기도 시흥시 배곧동 196-2 다인로얄팰리스 배곧4차 ,15011,37.3694876,126.7288614
시흥시,푸른별귀큰여우PC방,20190313,폐업,20221215,,,,기타 휴게음식점,"경기도 시흥시 정왕천로 361, 양원빌딩 지하1층 (정왕동)",경기도 시흥시 정왕동 1428-5 양원빌딩 ,15058,37.3408595,126.7483573
시흥시,커피에반하다,20190207,폐업,20221216,,,,커피숍,"경기도 시흥시 서울대학로 172-20, 상가4동 102호 (정왕동, 한라비발디캠퍼스3차)",경기도 시흥시 정왕동 2558 한라비발디캠퍼스3차 ,15011,37.3605279,126.7192192
시흥시,스타캐슬피씨(pc)방,20200113,폐업,20221220,,,,기타 휴게음식점,"경기도 시흥시 정왕시장길 52, 정왕시장 3층 302호 일부호 (정왕동)",경기도 시흥시 정왕동 1202 정왕시장 ,15052,37.3455685,126.7489652
시흥시,지에스25시흥센트럴점,20200821,폐업,20221227,,,,편의점,"경기도 시흥시 수인로3312번길 16, T동 1층 T115호 (대야동)",경기도 시흥시 대야동 418-21 ,14911,37.4413231,126.7902764
시흥시,아메리칸트레이,20200727,폐업,20221227,,,,기타,"경기도 시흥시 은계로142번길 3-11, 1층 일부호 (은행동)",경기도 시흥시 은행동 638-2 ,14922,37.4358119,126.8047857
시흥시,세븐일레븐(배곧대방점),20190806,폐업,20221223,,,,편의점,"경기도 시흥시 배곧4로 81-39, 1층 105호 (정왕동, 시흥배곧신도시 대방노블랜드 엘리트시티)",경기도 시흥시 정왕동 1772-21 시흥배곧신도시 대방노블랜드 엘리트시티 ,15010,,
시흥시,그린피시방(green pc방),20190724,폐업,20221226,,,,기타 휴게음식점,"경기도 시흥시 동서로 1056, 2층 일부호 (조남동)",경기도 시흥시 조남동 169-31 빌딩 ,14984,37.3831028,126.8595146
시흥시,이마트24내부어치킨,20190711,폐업,20221223,,,,일반조리판매,"경기도 시흥시 오이도중앙로 35-1, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1995-7 ,15015,37.3448998,126.6899709
시흥시,금두꺼비식당,20171031,폐업,20221220,,,,한식,"경기도 시흥시 오동마을로6번안길 11, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2318-7 1층일부호,15049,37.3524373,126.7433642
시흥시,홍루이젠시흥그랑트리캐슬지점,20191205,폐업,20221227,,,,기타 휴게음식점,"경기도 시흥시 은계호수로 49, 시흥 센트롤돔 그랑트리 B011호 (은행동)",경기도 시흥시 은행동 601-302 시흥 센트롤돔 그랑트리 ,14923,37.4458457,126.8020023
시흥시,목감옛날통닭,20191126,폐업,20221226,,,,호프/통닭,"경기도 시흥시 목감중앙로 45, 상가동 101호 (조남동, 리벤티움)",경기도 시흥시 조남동 678 리벤티움 ,14988,37.3739285,126.8548264
시흥시,황소세끼,20191106,폐업,20221227,,,,기타,"경기도 시흥시 서울대학로264번길 26-9, 다인 로얄팰리스 배곧8차 106, 108호 (정왕동)",경기도 시흥시 정왕동 1771-31 다인 로얄팰리스 배곧8차 ,15011,37.3674108,126.7269176
시흥시,델리지오쿡신천점,20221215,폐업,20240319,,,,기타,"경기도 시흥시 신천로63번길 1, 1층 102호 일부호 (신천동, 금강프라임빌)",경기도 시흥시 신천동 851-1 금강프라임빌 ,14949,37.4360492,126.787116
시흥시,청정제주흑돼지,20221215,폐업,20231221,,,,식육(숯불구이),"경기도 시흥시 거북섬1로 4, 305,306호 (정왕동)",경기도 시흥시 정왕동 2706 ,15119,37.3267829,126.6744085
시흥시,뉴욕버거시흥시청점,20181221,폐업,20221215,,,,패스트푸드,"경기도 시흥시 시청로68번길 4, 1층 117,118호 (장현동, 장현1 엔플러스빌)",경기도 시흥시 장현동 541-4 장현1 엔플러스빌 ,14998,37.3804882,126.8005302
시흥시,구례골남원추어탕,20181210,폐업,20221215,,,,한식,"경기도 시흥시 하우로 1, 지하층 일부호 (대야동)",경기도 시흥시 대야동 94 ,14900,37.4561673,126.7870833
시흥시,순남시래기시흥배곧점,20180803,폐업,20221215,,,,한식,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 2층 243호 (정왕동)",경기도 시흥시 정왕동 2537-2 서영베니스스퀘어 ,15011,37.3681926,126.7306929
시흥시,카페73도씨,20191105,폐업,20221227,,,,기타,"경기도 시흥시 목감남서로 5, 다인로얄팰리스6차 1층 113,114호 (조남동)",경기도 시흥시 조남동 652 다인로얄팰리스6차 ,14988,37.3777657,126.8510549
시흥시,8커피앤편의점,20181212,폐업,20221226,,,,커피숍,"경기도 시흥시 마루미길 18-7, 1층 전체호 (방산동)",경기도 시흥시 방산동 255 ,14959,37.4207354,126.7650767
시흥시,달콤스토리,20181031,폐업,20221226,,,,커피숍,"경기도 시흥시 미산로 137, 4필지 1층 (미산동)",경기도 시흥시 미산동 316-30 ,14944,37.4182467,126.7930143
시흥시,쥬씨시흥거모점,20160728,폐업,20221216,,,,패스트푸드,"경기도 시흥시 군자로 520, 112호 (거모동)",경기도 시흥시 거모동 1756-1 112호,15070,37.3438261,126.784884
시흥시,정가네숯불꼼장어막창,20180911,폐업,20221223,,,,호프/통닭,"경기도 시흥시 목감남서로 9-27, 1층 105호 (조남동)",경기도 시흥시 조남동 657 ,14988,37.377941,126.8534479
시흥시,오(O),20221215,폐업,20250922,,,,기타,"경기도 시흥시 비둘기공원5길 12, 신주 씨티 프라자 3층 306호 (대야동)",경기도 시흥시 대야동 531-2 신주 씨티 프라자 ,14912,37.4432524,126.7903373
시흥시,미미카츠거모점,20221215,폐업,20230731,,,,기타,"경기도 시흥시 한우물로21번길 20, 아주아파트 상가 102호 (거모동)",경기도 시흥시 거모동 1740-1 아주아파트 상가 ,15071,37.3441703,126.7821938
시흥시,우리엄마라면,20221230,폐업,20240627,,,,기타,"경기도 시흥시 남왕길 48-20, 1층 일부호 (목감동)",경기도 시흥시 목감동 412-5 ,14985,37.38266,126.8626247
시흥시,족발야시장오이도점,20221229,폐업,20240206,,,,기타,"경기도 시흥시 오이도어시장로 29, 1층 (정왕동)",경기도 시흥시 정왕동 1994-11 ,15015,37.3446175,126.6908658
시흥시,본도시락시흥은계,20200305,폐업,20230102,,,,한식,"경기도 시흥시 대은로103번길 7, 신화프라자 1층 102호 (대야동)",경기도 시흥시 대야동 581-2 신화프라자 ,14915,37.4461863,126.7986302
시흥시,울집와,20200825,폐업,20221230,,,,정종/대포집/소주방,"경기도 시흥시 목감둘레로 258, 메트로타워1 1층 107호 (조남동)",경기도 시흥시 조남동 711-2 메트로타워1 ,14986,37.3809982,126.8620288
시흥시,도깨비반찬,20200812,폐업,20221230,,,,기타,"경기도 시흥시 중심상가로 51, 1층 105호 (정왕동)",경기도 시흥시 정왕동 1859-21 ,15040,37.3521767,126.724014
시흥시,훈훈수산마켓배곧점,20200804,폐업,20221230,,,,횟집,"경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 1차 1층 114호 (배곧동)",경기도 시흥시 배곧동 193-2 새롬프라자 ,15011,37.3698358,126.7283496
시흥시,가미수랏간,20200103,폐업,20230103,,,,기타,"경기도 시흥시 배곧4로 22, 배곧타운2 2층 209호 일부호 (정왕동)",경기도 시흥시 정왕동 2475-1 배곧타운2 ,15010,37.3775785,126.7269601
시흥시,힐링포차,20141121,폐업,20221230,,,,호프/통닭,"경기도 시흥시 서촌상가2길 10, 1층 108호 (정왕동)",경기도 시흥시 정왕동 1728-1 ,15036,37.3472726,126.7335822
시흥시,올팥,20221230,폐업,20230106,,,,기타 휴게음식점,"경기도 시흥시 서울대학로264번길 26-12, 배곧에토스 108,109호 (배곧동)",경기도 시흥시 배곧동 223-2 배곧에토스 ,15011,37.367369,126.7260372
시흥시,냉삼애,20230117,폐업,20240213,,,,한식,"경기도 시흥시 신천로 86, 1층 (신천동)",경기도 시흥시 신천동 771-6 ,14950,37.4378829,126.7862734
시흥시,인썸카페,20230102,폐업,20230515,,,,커피숍,"경기도 시흥시 서울대학로264번길 26-12, 배곧에토스 303호 일부호 (배곧동)",경기도 시흥시 배곧동 223-2 배곧에토스 ,15011,37.367369,126.7260372
시흥시,사천성,20150127,폐업,20240521,,,,중국식,"경기도 시흥시 봉우재로 23-26, 1층 (정왕동)",경기도 시흥시 정왕동 1608-4 1층 ,15056,37.3466022,126.7414582
시흥시,니테오,20230116,폐업,20250829,,,,기타,"경기도 시흥시 시흥대로1065번길 24-3, 1층 102호 (신천동, 동완주택)",경기도 시흥시 신천동 873-9 동완주택 ,14951,37.4315139,126.7898604
시흥시,쉐프뽁묵은지김치찜,20230116,폐업,20250812,,,,한식,"경기도 시흥시 정왕천로369번길 28-1, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1569-2 ,15058,37.3430484,126.7467211
시흥시,레드온닭,20230113,폐업,20251224,,,,호프/통닭,"경기도 시흥시 서울대학로264번길 7, 시흥배곧 아브뉴프랑 센트럴 퍼플 1층 A-111호 (배곧동)",경기도 시흥시 배곧동 220 시흥배곧 아브뉴프랑 센트럴 퍼플 ,15011,37.3691267,126.7260417
시흥시,스시용,20221214,폐업,20230102,,,,일식,"경기도 시흥시 능곡군자1길 87, 1층 일부호 (군자동)",경기도 시흥시 군자동 803-5 ,14999,37.366391,126.8051557
시흥시,지게골동태찜탕,19960706,폐업,20221230,,,,호프/통닭,경기도 시흥시 신천4길 1 (신천동),경기도 시흥시 신천동 839-8 ,14948,37.4381297,126.7823825
시흥시,감탄스시,20220901,폐업,20240415,,,,기타,"경기도 시흥시 장곡남로 35, 근린생활시설-1동 108호 (장곡동, 시흥장현서희스타힐스)",경기도 시흥시 장곡동 946 시흥장현서희스타힐스 ,14996,37.3752964,126.7914637
시흥시,CU목감푸르지오,20190111,폐업,20221230,,,,기타 휴게음식점,"경기도 시흥시 목감남서로 92-30, 지하2층 4호 (산현동, 목감레이크 푸르지오)",경기도 시흥시 산현동 502 목감레이크 푸르지오 ,14989,37.375258,126.8425492
시흥시,반월식당,20030723,폐업,20221230,,,,한식,"경기도 시흥시 오이도어시장로 22, 1층 (정왕동)",경기도 시흥시 정왕동 2014-2 1층 ,15015,37.3444762,126.6899754
시흥시,속초산오징어나라,20210521,폐업,20221230,,,,한식,"경기도 시흥시 은계중앙로306번길 70, 1층 102호 (대야동)",경기도 시흥시 대야동 651 SR파크뷰 ,15120,37.452323,126.7953506
시흥시,이치공유주방배곧점,20210129,폐업,20221230,,,,한식,"경기도 시흥시 서울대학로264번길 26-33, 다인 로얄팰리스 배곧6차 1층 104호 (배곧동)",경기도 시흥시 배곧동 228-2 다인 로얄팰리스 배곧6차 ,15011,37.3671253,126.7273723
시흥시,탕한그릇거북섬점,20210325,폐업,20230102,,,,한식,"경기도 시흥시 거북섬5길 6, 2층 205호 (정왕동)",경기도 시흥시 정왕동 2720-9 ,15119,37.3217706,126.6834022
시흥시,송정한식뷔페,20210226,폐업,20221230,,,,한식,"경기도 시흥시 거북섬둘레길 34, 2층 205,206,207호 (정왕동)",경기도 시흥시 정왕동 2718-6 ,15119,37.3246331,126.6789355
시흥시,황제곱창,20200910,폐업,20221230,,,,식육(숯불구이),"경기도 시흥시 군자로533번길 3-9, 가동 1층 101호 일부호 (거모동, 이림하이텍빌)",경기도 시흥시 거모동 1757-4 이림하이텍빌 ,15068,37.344344,126.7855678
시흥시,몬스터돈까스,20201027,폐업,20221229,,,,경양식,"경기도 시흥시 장곡북로 43, 근린생활시설동 1층 3호 (장곡동, 시흥장현 루벤시아 1차)",경기도 시흥시 장곡동 206-2 시흥장현 루벤시아 1차 ,14996,37.3826516,126.78996
시흥시,갯벌민물장어기장산꼼장어,20200928,폐업,20230102,,,,한식,"경기도 시흥시 은계중앙로306번길 70, 1층 106호 (대야동)",경기도 시흥시 대야동 651 ,15120,37.452323,126.7953506
시흥시,엠바,20170125,폐업,20221230,,,,기타,"경기도 시흥시 옥구상가3길 15-9, 202호 (정왕동)",경기도 시흥시 정왕동 1859-7 202호,15040,37.3529882,126.7226846
시흥시,이젠푸드,20090423,폐업,20221230,,,,분식,"경기도 시흥시 하중로 201-1, 연성빌딩 1층 103호 (하중동)",경기도 시흥시 하중동 857-2 연성빌딩 ,14976,37.3937119,126.8052312
시흥시,메구스따,20210106,폐업,20221230,,,,기타,"경기도 시흥시 거북섬5길 16, 거북섬프라자 2층 202호 일부호 (정왕동)",경기도 시흥시 정왕동 2690 거북섬프라자 ,15119,37.3210605,126.6836808
시흥시,홍곱창시흥목감점,20200715,폐업,20221230,,,,기타,"경기도 시흥시 수풀안길 14-23, 메트로타워-2 1층 101호 (조남동)",경기도 시흥시 조남동 712-3 메트로타워-2 ,14986,37.3811178,126.8624683
시흥시,이팝(2pop),20200709,폐업,20230102,,,,호프/통닭,"경기도 시흥시 은계중앙로 256, 리버시티 502호 (은행동)",경기도 시흥시 은행동 608 리버시티 ,14923,37.447056,126.8039581
시흥시,그린포레스트,20200706,폐업,20260123,,,,기타,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 C-34호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 ,15011,37.3681926,126.7306929
시흥시,백반사랑,20200225,폐업,20221229,,,,한식,"경기도 시흥시 시청로68번길 4, 1층 106,107호 (장현동, 장현1 엔플러스빌)",경기도 시흥시 장현동 541-4 장현1 엔플러스빌 ,14998,37.3804882,126.8005302
시흥시,롤링파스타시흥배곧점,20200207,폐업,20221229,,,,경양식,"경기도 시흥시 서울대학로264번길 25, 시흥배곧 아브뉴프랑 센트럴 블루 229, 230호 (배곧동)",경기도 시흥시 배곧동 219 시흥배곧 아브뉴프랑 센트럴 블루 ,15011,37.3683599,126.7273257
시흥시,오스테리아잇,20200604,폐업,20230102,,,,한식,"경기도 시흥시 서울대학로278번길 21, 새롬프라자2 105호 (배곧동)",경기도 시흥시 배곧동 193-3 새롬프라자2 ,15011,37.3695093,126.7280367
시흥시,이도감자탕,20200527,폐업,20221229,,,,한식,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 A-10호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 ,15011,37.3681926,126.7306929
시흥시,육회한비빔밥앤(&)덮밥배곧신도시점,20200525,폐업,20221229,,,,기타,"경기도 시흥시 서해안로 529, 배곧두손지젤타워 A동 1층 124호 (배곧동)",경기도 시흥시 배곧동 206-3 배곧두손지젤타워 ,15011,37.3680122,126.7320612
시흥시,봉식당시흥1호점,20200422,폐업,20230102,,,,호프/통닭,"경기도 시흥시 승지로60번길 17, 현대프라자 1층 107호 (능곡동)",경기도 시흥시 능곡동 758 현대프라자 ,14995,37.3687417,126.8125426
시흥시,거기해장국,20170314,폐업,20230626,,,,한식,"경기도 시흥시 월곶중앙로 71, 109호 (월곶동, 센타프라자)",경기도 시흥시 월곶동 1011-15 센타프라자 109호,14963,37.3889758,126.7373037
시흥시,아이에스피씨방,20170224,폐업,20221227,,,,일반조리판매,"경기도 시흥시 시흥대로1074번길 11, 지하1(일부)층 (은행동)",경기도 시흥시 은행동 289-5 지하1층일부 ,14921,37.4317419,126.7943761
시흥시,튀김나라,20161031,폐업,20250708,,,,일반조리판매,"경기도 시흥시 동서로 1071, 1층 (조남동, 일부)",경기도 시흥시 조남동 171-15 1층일부 ,14984,37.3845648,126.8598297
시흥시,프롬와이,20161014,폐업,20250314,,,,커피숍,"경기도 시흥시 복지로53번길 1, 1층 일부호 (대야동)",경기도 시흥시 대야동 490-1 ,14909,37.4441294,126.789289
시흥시,세븐일레븐시흥목감호반점,20160805,폐업,20241202,,,,편의점,"경기도 시흥시 남왕길 42, 102호 (목감동)",경기도 시흥시 목감동 248 ,14985,37.3829282,126.862227
시흥시,장사부마라탕배곧점,20230110,폐업,20230724,,,,중국식,"경기도 시흥시 서울대학로278번길 21, 새롬프라자2 1층 112호 (배곧동)",경기도 시흥시 배곧동 193-3 새롬프라자2 ,15011,37.3695093,126.7280367
시흥시,반주,20230110,폐업,20250217,,,,기타,"경기도 시흥시 능곡번영길 33, 1층 110호 (능곡동)",경기도 시흥시 능곡동 211-1 ,14999,37.3694565,126.8068328
시흥시,오늘한잔,20230110,폐업,20230904,,,,기타,"경기도 시흥시 중심상가로 47, 1층 103호 (정왕동)",경기도 시흥시 정왕동 1859-18 시화성모병원 ,15040,37.3524624,126.7235933
시흥시,아러이티니,20230110,폐업,20260105,,,,기타,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 2층 238호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 ,15011,37.3681926,126.7306929
시흥시,커피닷컴장현점,20230110,폐업,20230113,,,,기타 휴게음식점,"경기도 시흥시 장현천로 170, 301동 지1층 B107호 (군자동)",경기도 시흥시 군자동 827 ,14999,37.3665422,126.8002192
