기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
도시공원,놀이체험시설,산들공원 산책로 어린이 놀이시설,경기도 시흥시 거모동 1352,126.7807844539,37.3470772801,,경기데이터드림
도시공원,놀이체험시설,산들공원 중앙광장 어린이놀이시설,경기도 시흥시 거모동 1352번지,126.7807844539,37.3470772801,,경기데이터드림
어린이집,놀이체험시설,썸머힐시흥어린이집 놀이터,경기도 시흥시 도일로112번길 12,126.7851086429,37.3403842569,,경기데이터드림
도시공원,놀이체험시설,안골공원 어린이놀이시설,경기도 시흥시 거모동 1715-1번지,126.7857779023,37.349095249,,경기데이터드림
주택단지,놀이체험시설,거모동 유호아파트101동 어린이놀이터,경기도 시흥시 거모동 1715-2번지 유호아파트,126.7864967685,37.3487844084,,경기데이터드림
주택단지,놀이체험시설,거모동 유호아파트103동 어린이놀이터,경기도 시흥시 거모동 1715-2번지 유호아파트,126.7864967685,37.3487844084,,경기데이터드림
어린이집,놀이체험시설,세종어린이집 놀이터,경기도 시흥시 군자로481번길 13,126.7848449364,37.3479541859,,경기데이터드림
도시공원,놀이체험시설,내곡공원 어린이 놀이시설,경기도 시흥시 군자로477번안길 10-4,126.7832510254,37.3481608682,,경기데이터드림
어린이집,놀이체험시설,거모어린이집 놀이터,경기도 시흥시 한우물로 49,126.7828457345,37.3468514236,,경기데이터드림
도시공원,놀이체험시설,한우물공원 어린이놀이시설,경기도 시흥시 거모동 1735-3번지,126.7832592638,37.3450033712,,경기데이터드림
주택단지,놀이체험시설,아주아파트 402동,경기도 시흥시 거모동 1736-1번지 아주4차아파트 402동,126.7828083187,37.3448501523,,경기데이터드림
도시공원,놀이체험시설,석곡공원 어린이 놀이시설,경기도 시흥시 한우물로21번길 30,126.7811460118,37.3439477049,,경기데이터드림
주택단지,놀이체험시설,아주5차아파트 어린이 놀이터,경기도 시흥시 한우물로21번길 20,126.7821938431,37.3441703967,,경기데이터드림
주택단지,놀이체험시설,거모동 보우아파트 놀이터,경기도 시흥시 거모동 1741-1번지 보우아파트,126.7831041537,37.3446085751,,경기데이터드림
어린이집,놀이체험시설,이튼어린이집 놀이터,경기도 시흥시 도일로123번길 23-1,126.7821462348,37.343241695,,경기데이터드림
도시공원,놀이체험시설,거모공원 어린이 놀이시설,경기도 시흥시 군자로466번길 92,126.7843493091,37.3430747685,,경기데이터드림
주택단지,놀이체험시설,녹원아파트 어린이 놀이터(102동),경기도 시흥시 거모동 1765-5번지 녹원아파트,126.788684739,37.3418570224,,경기데이터드림
주택단지,놀이체험시설,녹원아파트 어린이 놀이터(101동),경기도 시흥시 거모동 1765-5번지 녹원아파트,126.788684739,37.3418570224,,경기데이터드림
도시공원,놀이체험시설,태봉공원 어린이 놀이시설,경기도 시흥시 군자로534번안길 6-6,126.7868308112,37.3421162724,,경기데이터드림
도시공원,놀이체험시설,도일어린이놀이시설,경기도 시흥시 군자로534번길 36,126.785833419,37.3401452639,,경기데이터드림
어린이집,놀이체험시설,시립군자어린이집놀이터,경기도 시흥시 도일로92번길 9-12,126.7852286191,37.3396368428,,경기데이터드림
주택단지,놀이체험시설,군자서희스타힐스 유아놀이터(110동),경기도 시흥시 거모동 1859번지 군자서희스타힐스,126.7726252368,37.3635274524,,경기데이터드림
주택단지,놀이체험시설,군자서희스타힐스 어린이놀이터1(102~103동),경기도 시흥시 거모동 1859번지 군자서희스타힐스,126.7726252368,37.3635274524,,경기데이터드림
주택단지,놀이체험시설,군자서희스타힐스 어린이놀이터2(113~114동),경기도 시흥시 거모동 1859번지 군자서희스타힐스,126.7726252368,37.3635274524,,경기데이터드림
주택단지,놀이체험시설,거모 동보아파트 어린이 놀이시설(107동),경기도 시흥시 거모동 612-1번지 동보아파트,126.7745301497,37.358031789,,경기데이터드림
주택단지,놀이체험시설,거모 동보아파트 어린이 놀이시설(101동앞),경기도 시흥시 거모동 612-1번지 동보아파트,126.7745301497,37.358031789,,경기데이터드림
주택단지,놀이체험시설,시흥시청역 동원로얄듀크아파트 103동 어린이놀이터,경기도 시흥시 광석동 271-3,,,,경기데이터드림
주택단지,놀이체험시설,시흥시청역 동원로얄듀크아파트 101동 유아놀이터,경기도 시흥시 광석동 271-3,,,,경기데이터드림
주택단지,놀이체험시설,장현 동원로얄듀크 메트로포레 유아놀이터(어린이집앞),경기도 시흥시 군자동 245-7,,,,경기데이터드림
주택단지,놀이체험시설,장현 동원로얄듀크 메트로포레 어린이놀이터(중앙광장앞),경기도 시흥시 군자동 245-7,,,,경기데이터드림
도시공원,놀이체험시설,시흥장현어린이공원 실외놀이시설,경기도 시흥시 능곡군자1길 105,126.8054519616,37.3673392655,,경기데이터드림
주택단지,놀이체험시설,장현 금강펜테리움아파트 실내놀이시설,경기도 시흥시 장현천로 133,126.8044284028,37.3668915793,,경기데이터드림
주택단지,놀이체험시설,효성해링턴플레이스목감역 어린이놀이터(101동),경기도 시흥시 논곡동 158,,,,경기데이터드림
주택단지,놀이체험시설,시흥 목감 한양수자인아파트 유아놀이터(105동 앞),경기도 시흥시 수인로2421번길 89,126.8596747291,37.3881874846,,경기데이터드림
주택단지,놀이체험시설,시흥 목감 한양수자인아파트 어린이놀이터2(105동 앞),경기도 시흥시 수인로2421번길 89,126.8596747291,37.3881874846,,경기데이터드림
주택단지,놀이체험시설,시흥 목감 한양수자인아파트 어린이놀이터1(104동 앞),경기도 시흥시 수인로2421번길 89,126.8596747291,37.3881874846,,경기데이터드림
주택단지,놀이체험시설,시흥 논곡동 산호아파트 놀이터,경기도 시흥시 논곡동 160-7번지 산호아파트,126.860377682,37.3878848235,,경기데이터드림
어린이집,놀이체험시설,나무어린이집 실외놀이터,경기도 시흥시 수인로2421번길 26,126.8553322265,37.3926887592,,경기데이터드림
주택단지,놀이체험시설,논곡산호2차아파트,경기도 시흥시 논곡동 280번지 산호아파트,126.8556971015,37.3949351537,,경기데이터드림
도시공원,놀이체험시설,목실어린이공원 1호-1놀이터,경기도 시흥시 능곡동 495,126.8132251419,37.3737155983,,경기데이터드림
도시공원,놀이체험시설,목실어린이공원 1호-2놀이터,경기도 시흥시 능곡동 495번지,126.8132251419,37.3737155983,,경기데이터드림
주택단지,놀이체험시설,능곡휴먼시아2단지아파트(206동 205동 사이 놀이터),경기도 시흥시 승지로 87,126.8105161807,37.3717495508,,경기데이터드림
주택단지,놀이체험시설,시흥능곡휴먼시아2단지(204동옆),경기도 시흥시 능곡동 502번지 시흥능곡Humansia아파트,126.8103030093,37.3715950751,,경기데이터드림
주택단지,놀이체험시설,능곡 현진아파트 303동 앞 유아놀이터,경기도 시흥시 능곡동 548번지 현진에버빌아파트,126.8112243673,37.3721142249,,경기데이터드림
주택단지,놀이체험시설,능곡 현진아파트 306동 뒤 어린이놀이터,경기도 시흥시 능곡동 548번지 현진에버빌아파트,126.8112243673,37.3721142249,,경기데이터드림
도시공원,놀이체험시설,승지근린공원3호 놀이터,경기도 시흥시 능곡중앙로 85,126.8131849527,37.3713774904,,경기데이터드림
주택단지,놀이체험시설,자연앤아파트 내 놀이터,경기도 시흥시 능곡동 554번지 시흥능곡자연앤아파트,126.8116476497,37.37028691,,경기데이터드림
주택단지,놀이체험시설,휴먼시아 5단지 어린이놀이터1(502동),경기도 시흥시 능곡동 557번지 휴먼시아,126.8121275587,37.3696767711,,경기데이터드림
주택단지,놀이체험시설,휴먼시아 5단지 어린이놀이터2(506동~507동),경기도 시흥시 능곡동 557번지 휴먼시아,126.8121275587,37.3696767711,,경기데이터드림
어린이집,놀이체험시설,오즈어린이집 놀이터,경기도 시흥시 장현능곡로 219,126.8147120544,37.3686281585,,경기데이터드림
어린이집,놀이체험시설,시립능곡어린이집,경기도 시흥시 능곡로 140,126.8159742425,37.3664361226,,경기데이터드림
주택단지,놀이체험시설,능곡신일해피트리아파트 유아놀이터(1101동앞),경기도 시흥시 능곡동 712번지 시흥능곡신일해피트리아파트,126.8174653553,37.3663906547,,경기데이터드림
주택단지,놀이체험시설,능곡신일해피트리아파트 어린이놀이터2(1105동 앞),경기도 시흥시 능곡동 712번지 시흥능곡신일해피트리아파트,126.8174653553,37.3663906547,,경기데이터드림
주택단지,놀이체험시설,능곡신일해피트리아파트 어린이놀이터1(1107동 앞),경기도 시흥시 능곡동 712번지 시흥능곡신일해피트리아파트,126.8174653553,37.3663906547,,경기데이터드림
도시공원,놀이체험시설,능곡중앙공원 어린이놀이시설,경기도 시흥시 능곡중앙로 50,126.813384172,37.3681066764,,경기데이터드림
주택단지,놀이체험시설,능곡 휴먼시아6단지 제1놀이터,경기도 시흥시 능곡동 768번지 시흥능곡휴먼시아6아파트,126.8087154725,37.3673673988,,경기데이터드림
주택단지,놀이체험시설,능곡 휴먼시아6단지 제2놀이터,경기도 시흥시 능곡동 768번지 시흥능곡휴먼시아6아파트,126.8087154725,37.3673673988,,경기데이터드림
주택단지,놀이체험시설,휴먼시아7단지아파트 707동 앞,경기도 시흥시 능곡동 772번지 시흥능곡휴먼시아7아파트,126.8102423827,37.3671149163,,경기데이터드림
주택단지,놀이체험시설,휴먼시아7단지아파트 709동 뒤,경기도 시흥시 능곡동 772번지 시흥능곡휴먼시아7아파트,126.8102423827,37.3671149163,,경기데이터드림
주택단지,놀이체험시설,시흥 능곡 상록힐스테이트아파트 801동 놀이터,경기도 시흥시 능곡동 775번지 상록힐스테이트아파트,126.8119127126,37.36723281,,경기데이터드림
주택단지,놀이체험시설,시흥 능곡 상록힐스테이트아파트 803동 놀이터,경기도 시흥시 능곡동 775번지 상록힐스테이트아파트,126.8119127126,37.36723281,,경기데이터드림
주택단지,놀이체험시설,시흥 능곡 상록힐스테이트아파트 806동 놀이터,경기도 시흥시 능곡동 775번지 상록힐스테이트아파트,126.8119127126,37.36723281,,경기데이터드림
도시공원,놀이체험시설,실개울어린이공원2호-1놀이터,경기도 시흥시 능곡동 777번지,126.81047546,37.3655989532,,경기데이터드림
도시공원,놀이체험시설,실개울어린이공원2호-2놀이터,경기도 시흥시 능곡동 777번지,126.81047546,37.3655989532,,경기데이터드림
주택단지,놀이체험시설,능곡신안인스빌아파트(나뭇잎놀이터),경기도 시흥시 능곡동 782번지 시흥능곡신안인스빌아파트,126.8088381077,37.3650786365,,경기데이터드림
주택단지,놀이체험시설,능곡신안인스빌아파트(뱃놀이놀이터),경기도 시흥시 능곡동 782번지 시흥능곡신안인스빌아파트,126.8088381077,37.3650786365,,경기데이터드림
주택단지,놀이체험시설,능곡 휴먼시아9단지아파트(908동 옆),경기도 시흥시 능곡동 787번지 시흥능곡휴먼시아9아파트,126.8129152655,37.3662741727,,경기데이터드림
주택단지,놀이체험시설,능곡 휴먼시아9단지아파트(906동 옆),경기도 시흥시 능곡동 787번지 시흥능곡휴먼시아9아파트,126.8129152655,37.3662741727,,경기데이터드림
주택단지,놀이체험시설,엘드수목토아파트 어린이 놀이터(1003~1005사이),경기도 시흥시 능곡동 789번지 시흥능곡엘드수목토아파트,126.8150994829,37.3657640465,,경기데이터드림
주택단지,놀이체험시설,엘드수목토아파트 어린이 놀이터(1005동전면),경기도 시흥시 능곡동 789번지 시흥능곡엘드수목토아파트,126.8150994829,37.3657640465,,경기데이터드림
도시공원,놀이체험시설,가래울어린이공원3호-1놀이터,경기도 시흥시 능곡동 793,126.8138107943,37.3650721711,,경기데이터드림
도시공원,놀이체험시설,가래울어린이공원3호-2놀이터,경기도 시흥시 능곡동 793번지,126.8138107943,37.3650721711,,경기데이터드림
주택단지,놀이체험시설,능곡휴먼시아13단지 아파트 어린이놀이터 1호,경기도 시흥시 능곡동 800번지 시흥능곡휴먼시아13아파트,126.8120817364,37.3648000946,,경기데이터드림
주택단지,놀이체험시설,능곡휴먼시아13단지 아파트 어린이놀이터 2호,경기도 시흥시 능곡동 800번지 시흥능곡휴먼시아13아파트,126.8120817364,37.3648000946,,경기데이터드림
주택단지,놀이체험시설,능곡휴먼시아13단지 아파트 유아놀이터,경기도 시흥시 능곡동 800번지 시흥능곡휴먼시아13아파트,126.8120817364,37.3648000946,,경기데이터드림
주택단지,놀이체험시설,능곡우남퍼스트빌아파트 어린이놀이터1,경기도 시흥시 능곡동 802번지 시흥능곡우남퍼스트빌아파트,126.8141602128,37.3634961646,,경기데이터드림
주택단지,놀이체험시설,능곡우남퍼스트빌아파트 어린이놀이터2,경기도 시흥시 능곡동 802번지 시흥능곡우남퍼스트빌아파트,126.8141602128,37.3634961646,,경기데이터드림
주택단지,놀이체험시설,장현 리슈빌 더스테이 어린이놀이터2(202동 뒤),경기도 시흥시 능곡동 848번지 장현마을2단지,126.8097769491,37.3747738376,,경기데이터드림
주택단지,놀이체험시설,장현 리슈빌 더스테이 어린이놀이터1(204동 옆),경기도 시흥시 능곡동 848번지 장현마을2단지,126.8097769491,37.3747738376,,경기데이터드림
주택단지,놀이체험시설,장현 리슈빌 더스테이 유아놀이터(201동 앞),경기도 시흥시 능곡동 848번지 장현마을2단지,126.8097769491,37.3747738376,,경기데이터드림
주택단지,놀이체험시설,장현 리슈빌 더스테이 놀이방,경기도 시흥시 능곡동 848번지 장현마을2단지,126.8097769491,37.3747738376,,경기데이터드림
주택단지,놀이체험시설,장현 리슈빌 더스테이 어린이놀이터3(206동 옆),경기도 시흥시 능곡동 848번지 장현마을2단지,126.8097769491,37.3747738376,,경기데이터드림
도시공원,놀이체험시설,해로공원 어린이놀이시설(체험형물놀이시설),경기도 시흥시 능곡동 860,126.8080836167,37.374292336,,경기데이터드림
주택단지,놀이체험시설,시흥시청역 트리플포레아파트 302동앞 어린이놀이터2,경기도 시흥시 능곡동 864번지 시흥시청역트리플포레,126.807175039,37.3740014742,,경기데이터드림
주택단지,놀이체험시설,시흥시청역 트리플포레아파트 304동앞 어린이놀이터1,경기도 시흥시 능곡동 864번지 시흥시청역트리플포레,126.807175039,37.3740014742,,경기데이터드림
주택단지,놀이체험시설,시흥시청역 트리플포레아파트 어린이집 앞 유아놀이터,경기도 시흥시 능곡동 864번지 시흥시청역트리플포레,126.807175039,37.3740014742,,경기데이터드림
놀이제공영업소,놀이체험시설,지니키즈,경기도 시흥시 장현능곡로 155,126.8072928232,37.3710186339,,경기데이터드림
주택단지,놀이체험시설,장현LH4단지아파트 404동 옆 어린이놀이터 1,경기도 시흥시 능곡동 888번지 엘에이치4단지,126.8031138645,37.3698223043,,경기데이터드림
주택단지,놀이체험시설,장현LH4단지아파트 어린이집 앞 유아놀이터,경기도 시흥시 능곡동 888번지 엘에이치4단지,126.8031138645,37.3698223043,,경기데이터드림
주택단지,놀이체험시설,장현LH4단지아파트 401동~402동 사이 어린이놀이터 2,경기도 시흥시 능곡동 888번지 엘에이치4단지,126.8031138645,37.3698223043,,경기데이터드림
주택단지,놀이체험시설,시흥장현 제일풍경채 센텀 어린이놀이터1,경기도 시흥시 능곡동 894번지 제일풍경채센텀,126.8042537991,37.3699011252,,경기데이터드림
주택단지,놀이체험시설,시흥장현 제일풍경채 센텀 유아놀이터,경기도 시흥시 능곡동 894번지 제일풍경채센텀,126.8042537991,37.3699011252,,경기데이터드림
주택단지,놀이체험시설,시흥장현 제일풍경채 센텀 어린이놀이터3,경기도 시흥시 능곡동 894번지 제일풍경채센텀,126.8042537991,37.3699011252,,경기데이터드림
주택단지,놀이체험시설,시흥장현 제일풍경채 센텀 어린이놀이터 2,경기도 시흥시 능곡동 894번지 제일풍경채센텀,126.8042537991,37.3699011252,,경기데이터드림
주택단지,놀이체험시설,시흥장현 제일풍경채 센텀아파트 실내놀이시설,경기도 시흥시 능곡동 894번지 제일풍경채센텀,126.8042537991,37.3699011252,,경기데이터드림
식품접객업소,놀이체험시설,샤브포레 어린이놀이시설,경기도 시흥시 능곡번영길 30,126.8066452799,37.3702036074,,경기데이터드림
주택단지,놀이체험시설,삼보아파트 어린이 놀이터(4동옆),경기도 시흥시 대야동 275번지 삼보아파트,126.7966344597,37.4480402519,,경기데이터드림
주택단지,놀이체험시설,삼보아파트 어린이 놀이터(7동옆),경기도 시흥시 대야동 275번지 삼보아파트,126.7966344597,37.4480402519,,경기데이터드림
주택단지,놀이체험시설,벽산아파트 어린이 놀이터,경기도 시흥시 대야동 278번지 벽산아파트,126.7929945692,37.4479914925,,경기데이터드림
주택단지,놀이체험시설,대야우남한신아파트 어린이 놀이터,경기도 시흥시 대야동 288번지 한신아파트,126.7935972631,37.4500231484,,경기데이터드림
주택단지,놀이체험시설,대야역 두산위브더파크 어린이놀이터2 (104동 주변),경기도 시흥시 대야동 307-4,,,,경기데이터드림
주택단지,놀이체험시설,대야역 두산위브더파크 어린이놀이터1 (102동 주변),경기도 시흥시 대야동 307-4,,,,경기데이터드림
주택단지,놀이체험시설,대야역 두산위브더파크 어린이놀이터3 (109동 주변),경기도 시흥시 대야동 307-4,,,,경기데이터드림
도시공원,놀이체험시설,영남공원,경기도 시흥시 대야동 332-134,,,,경기데이터드림
주택단지,놀이체험시설,대야극동아파트 102동앞 놀이터,경기도 시흥시 대야동 332-13번지 극동아파트,126.7874637316,37.4494455138,,경기데이터드림
주택단지,놀이체험시설,대야극동아파트 103동뒤 놀이터,경기도 시흥시 대야동 332-13번지 극동아파트,126.7874637316,37.4494455138,,경기데이터드림
아동복지시설,놀이체험시설,플레이스타트그라운드1호,경기도 시흥시 소래산길 11,126.7846914585,37.4485093838,,경기데이터드림
도시공원,놀이체험시설,소래산 놀이마당,경기도 시흥시 서해안로 1541-17,126.7820949941,37.4462231964,,경기데이터드림
도시공원,놀이체험시설,대골공원 어린이 놀이시설,경기도 시흥시 복지로93번길 11,126.7906264225,37.44855417,,경기데이터드림
어린이집,놀이체험시설,현진어린이집 놀이터,경기도 시흥시 대골길 35-1,126.7888344952,37.447957519,,경기데이터드림
어린이집,놀이체험시설,새봄어린이집 놀이터,경기도 시흥시 대야로 44,126.7907760357,37.4470768433,,경기데이터드림
도시공원,놀이체험시설,대야공원 어린이 놀이시설,경기도 시흥시 대골길 47-6,126.7885733377,37.4468833331,,경기데이터드림
도시공원,놀이체험시설,연합공원 어린이 놀이시설,경기도 시흥시 대야동 470-2번지,126.7888213436,37.444683316,,경기데이터드림
어린이집,놀이체험시설,시흥어린이집 (옥상놀이터),경기도 시흥시 복지로63번길 13-1,126.7884742908,37.445404512,,경기데이터드림
어린이집,놀이체험시설,흰백합몬테소리어린이집놀이터,경기도 시흥시 문화마을로16번길 46-1,126.784701116,37.4451203425,,경기데이터드림
어린이집,놀이체험시설,시립대야어린이집 놀이터,경기도 시흥시 복지로 37,126.7885305654,37.4430432957,,경기데이터드림
도시공원,놀이체험시설,뱀내공원,경기도 시흥시 뱀내장터로25번길 7,126.7876326518,37.4423618693,,경기데이터드림
식품접객업소,놀이체험시설,백년회관 서서갈비 시흥대야점,경기도 시흥시 비둘기공원6길 8,126.7913996659,37.4432858715,,경기데이터드림
놀이제공영업소,놀이체험시설,퍼플키즈카페 대야점,경기도 시흥시 비둘기공원1길 23,126.7910881747,37.4415533975,,경기데이터드림
식품접객업소,놀이체험시설,모도리감자탕 어린이놀이방,경기도 시흥시 비둘기공원7길 39,126.7924134527,37.4424717101,,경기데이터드림
주택단지,놀이체험시설,시흥청구2차아파트(205동),경기도 시흥시 대야동 547번지 청구아파트,126.7923463785,37.4411913809,,경기데이터드림
주택단지,놀이체험시설,시흥청구2차아파트(202동),경기도 시흥시 대야동 548번지 청구아파트,126.7935442722,37.4424334069,,경기데이터드림
주택단지,놀이체험시설,은행서해아파트 어린이 놀이터,경기도 시흥시 대야동 563번지 서해아파트,126.7942246701,37.4434109379,,경기데이터드림
주택단지,놀이체험시설,서강2차아파트102동앞놀이터,경기도 시흥시 대야동 564번지 서강아파트,126.7951849862,37.4446785687,,경기데이터드림
주택단지,놀이체험시설,서강2차아파트104동앞놀이터,경기도 시흥시 대야동 564번지 서강아파트,126.7951849862,37.4446785687,,경기데이터드림
주택단지,놀이체험시설,우성1차아파트 어린이놀이터,경기도 시흥시 대야동 567-2번지 우성아파트,126.7935734539,37.4465437698,,경기데이터드림
주택단지,놀이체험시설,서강1차 아파트 어린이 놀이터,경기도 시흥시 대야동 568-4번지 서강아파트,126.7924626352,37.4468525997,,경기데이터드림
주택단지,놀이체험시설,우성2차아파트 203동 옆 놀이터1,경기도 시흥시 대야동 569-1번지 우성아파트,126.7940283023,37.4474658716,,경기데이터드림
주택단지,놀이체험시설,우성2차아파트 205동 옆 놀이터2,경기도 시흥시 대야동 569-1번지 우성아파트,126.7940283023,37.4474658716,,경기데이터드림
주택단지,놀이체험시설,청구1차아파트놀이터,경기도 시흥시 대야동 570-1번지 청구아파트,126.7949289877,37.4466600272,,경기데이터드림
주택단지,놀이체험시설,늘푸른벽산아파트 102동 중앙놀이터,경기도 시흥시 대야동 570-2번지 늘푸른벽산아파트,126.7954595643,37.4455364951,,경기데이터드림
주택단지,놀이체험시설,늘푸른벽산아파트 104동 중앙 놀이터,경기도 시흥시 대야동 570-2번지 늘푸른벽산아파트,126.7954595643,37.4455364951,,경기데이터드림
도시공원,놀이체험시설,비둘기공원 제2호 어린이 놀이시설,경기도 시흥시 은행로 179,126.7969018918,37.4460408308,,경기데이터드림
식품접객업소,놀이체험시설,조마루감자탕대야점 실내놀이터,경기도 시흥시 은행로173번길 5,126.797808611,37.4457938415,,경기데이터드림
식품접객업소,놀이체험시설,한마음 정육식당 시흥 대야점,경기도 시흥시 은행로173번길 5,126.797808611,37.4457938415,,경기데이터드림
주택단지,놀이체험시설,시흥은행동신아파트 놀이터,경기도 시흥시 대야동 639번지 동신아파트,126.7993639211,37.446307832,,경기데이터드림
주택단지,놀이체험시설,시흥은계LH2단지 아파트 202동 옆 놀이시설,경기도 시흥시 대야동 658번지 시흥은계엘에이치2단지,126.7979364675,37.4490484995,,경기데이터드림
주택단지,놀이체험시설,시흥은계LH2단지 아파트 201동 앞 놀이시설,경기도 시흥시 대야동 658번지 시흥은계엘에이치2단지,126.7979364675,37.4490484995,,경기데이터드림
주택단지,놀이체험시설,시흥은계LH2단지 아파트 201동 옆 놀이시설,경기도 시흥시 대야동 658번지 시흥은계엘에이치2단지,126.7979364675,37.4490484995,,경기데이터드림
주택단지,놀이체험시설,시흥은계 어반리더스 110동 앞 어린이놀이터 1,경기도 시흥시 대야동 659번지 은계어반리더스,126.7969085615,37.4513678883,,경기데이터드림
주택단지,놀이체험시설,시흥은계 어반리더스 104동 앞 어린이놀이터 3,경기도 시흥시 대야동 659번지 은계어반리더스,126.7969085615,37.4513678883,,경기데이터드림
주택단지,놀이체험시설,시흥은계 어반리더스 보육시설 앞 유아놀이터,경기도 시흥시 대야동 659번지 은계어반리더스,126.7969085615,37.4513678883,,경기데이터드림
주택단지,놀이체험시설,시흥은계 어반리더스 113동 앞 어린이놀이터 2,경기도 시흥시 대야동 659번지 은계어반리더스,126.7969085615,37.4513678883,,경기데이터드림
도시공원,놀이체험시설,근린공원1호 어린이놀이시설,경기도 시흥시 은계로 300,126.800418046,37.448441279,,경기데이터드림
주택단지,놀이체험시설,은계우미린레이크2차 아파트놀이터2(302동 앞),경기도 시흥시 대야동 679번지 시흥은계우미린레이크,126.8026473658,37.448211088,,경기데이터드림
주택단지,놀이체험시설,은계우미린레이크2차 305동 놀이터,경기도 시흥시 대야동 679번지 시흥은계우미린레이크,126.8026473658,37.448211088,,경기데이터드림
주택단지,놀이체험시설,은계우미린레이크2차 유아놀이터,경기도 시흥시 대야동 679번지 시흥은계우미린레이크,126.8026473658,37.448211088,,경기데이터드림
주택단지,놀이체험시설,e-편한세상 시흥아파트 어린이놀이터1(101동 뒤),경기도 시흥시 비둘기공원7길 10,126.7924043006,37.4446439262,,경기데이터드림
주택단지,놀이체험시설,e-편한세상 시흥아파트 어린이놀이터2(106동 뒤),경기도 시흥시 비둘기공원7길 10,126.7924043006,37.4446439262,,경기데이터드림
주택단지,놀이체험시설,e-편한세상 시흥아파트 유아놀이터(어린이집 뒤),경기도 시흥시 비둘기공원7길 10,126.7924043006,37.4446439262,,경기데이터드림
주택단지,놀이체험시설,시흥 센트럴 푸르지오 APT 어린이집 앞 어린이놀이터1-2,경기도 시흥시 대야동 693번지 시흥센트럴푸르지오,126.7902764284,37.4413231865,,경기데이터드림
주택단지,놀이체험시설,시흥 센트럴 푸르지오 APT 110동옆 어린이놀이터2,경기도 시흥시 대야동 693번지 시흥센트럴푸르지오,126.7902764284,37.4413231865,,경기데이터드림
주택단지,놀이체험시설,시흥 센트럴 푸르지오 APT 107동 뒤 어린이놀이터3,경기도 시흥시 대야동 693번지 시흥센트럴푸르지오,126.7902764284,37.4413231865,,경기데이터드림
주택단지,놀이체험시설,시흥 센트럴 푸르지오 APT 어린이집 앞 어린이놀이터1-1,경기도 시흥시 대야동 693번지 시흥센트럴푸르지오,126.7902764284,37.4413231865,,경기데이터드림
도시공원,놀이체험시설,대야삼2 어린이공원,경기도 시흥시 대야동 696번지,,,,경기데이터드림
도시공원,놀이체험시설,대야삼1 어린이공원,경기도 시흥시 대야동 699-1번지,,,,경기데이터드림
주택단지,놀이체험시설,시흥 에이스1차아파트 105동 놀이터,경기도 시흥시 도창동 65번지 에이스아파트,126.8169294212,37.4105365034,,경기데이터드림
주택단지,놀이체험시설,시흥 에이스1차아파트 109동 놀이터,경기도 시흥시 도창동 65번지 에이스아파트,126.8169294212,37.4105365034,,경기데이터드림
주택단지,놀이체험시설,시흥 센트럴헤센 어린이놀이터1(102동 앞),경기도 시흥시 동서로194번길 26-8 (월곶동) 경기도 시흥시 동서로194번길 26-8 (월곶동),,,,경기데이터드림
주택단지,놀이체험시설,시흥 센트럴헤센 어린이놀이터2(104동 앞),경기도 시흥시 동서로194번길 26-8 (월곶동) 경기도 시흥시 동서로194번길 26-8 (월곶동),,,,경기데이터드림
어린이집,놀이체험시설,시립 매화어린이집 놀이시설,경기도 시흥시 매화로 34,126.8146712204,37.4165445385,,경기데이터드림
도시공원,놀이체험시설,매화동 어린이(물)놀이터 및 쉼터,경기도 시흥시 매화동 205-3 일원,126.8140428282,37.4168785674,,경기데이터드림
어린이집,놀이체험시설,성심예아뜨어린이집,경기도 시흥시 매화1로32번길 22,126.8130818564,37.4161026601,,경기데이터드림
종교시설,놀이체험시설,매화교회 플레이그라운드 실내놀이터,경기도 시흥시 매화1로 5,126.8140612226,37.4152790932,,경기데이터드림
주택단지,놀이체험시설,삼화아파트 어린이 놀이터,경기도 시흥시 매화동 260-1번지 삼화아파트,126.8146229676,37.4143990159,,경기데이터드림
주택단지,놀이체험시설,금강2차 아파트 어린이 놀이터,경기도 시흥시 매화동 289-1번지 금강아파트,126.8157800027,37.4114312201,,경기데이터드림
어린이집,놀이체험시설,참뜰어린이집 놀이터,경기도 시흥시 매화2로48번길 12,126.8089347436,37.4160784904,,경기데이터드림
주택단지,놀이체험시설,시흥 금강1차 아파트 어린이놀이터-2,경기도 시흥시 매화동 361-6번지 금강아파트,126.8093408433,37.4173878386,,경기데이터드림
주택단지,놀이체험시설,시흥 금강1차 아파트 어린이놀이터-1,경기도 시흥시 매화동 361번지 금강아파트,126.809494164,37.4179205378,,경기데이터드림
주택단지,놀이체험시설,매화마을홍익아파트201동뒤놀이터,경기도 시흥시 매화동 367번지 홍익아파트,126.8099881523,37.4182749533,,경기데이터드림
도시공원,놀이체험시설,시흥목감 어린이공원 5호,경기도 시흥시 목감동 217(목감동 421),,,,경기데이터드림
도시공원,놀이체험시설,시흥목감 근린공원 2호,경기도 시흥시 목감동 239 (목감동 398),,,,경기데이터드림
주택단지,놀이체험시설,동우아파트 어린이 놀이터,경기도 시흥시 목감동 239-15번지 동우아파트,126.8611473569,37.3863746842,,경기데이터드림
주택단지,놀이체험시설,시흥대명아파트 놀이터,경기도 시흥시 목감동 242-9번지 대명아파트,126.8608344725,37.3846423644,,경기데이터드림
